"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16419994","Закрыта","25.07.2021 15:15:51","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:15:51","нет","1045","OBO","1045","1"
"TT16419995","Закрыта","25.07.2021 15:15:51","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:15:51","нет","707","Technology TT","707","1"
"TT16419996","Закрыта","25.07.2021 15:16:07","Претензия","Wink","Обмен минут на кино","29.07.2021 15:16:07","нет","1137","OBO","1137","1"
"TT16419997","Закрыта","25.07.2021 15:16:24","Претензия","Сеть","Поиск сети","28.07.2021 15:16:24","нет","3892","OBO","1283","1"
"TT16419997","Закрыта","25.07.2021 15:16:24","Претензия","Сеть","Поиск сети","28.07.2021 15:16:24","нет","3892","Tech SRV","2609","1"
"TT16419998","Закрыта","25.07.2021 15:16:41","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:16:41","нет","25","OBO","25","1"
"TT16419999","Закрыта","25.07.2021 15:16:53","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:16:53","нет","706","Technology TT","706","1"
"TT16420000","Закрыта","25.07.2021 15:16:57","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:16:57","нет","2721","OBO","2721","1"
"TT16420001","Закрыта","25.07.2021 15:17:16","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:17:16","нет","24","OBO","24","1"
"TT16420003","Закрыта","25.07.2021 15:17:22","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:17:22","нет","25","OBO","25","1"
"TT16420004","Закрыта","25.07.2021 15:17:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:17:29","нет","2721","OBO","2721","1"
"TT16420007","Закрыта","25.07.2021 15:17:50","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:17:50","нет","76046","OBO","76042","2"
"TT16420007","Закрыта","25.07.2021 15:17:50","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:17:50","нет","76046","Координатор OBO","4","1"
"TT16420008","Закрыта","25.07.2021 15:17:54","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:17:54","нет","1397","OBO","1397","1"
"TT16420009","Закрыта","25.07.2021 15:17:57","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:17:57","нет","705","Technology TT","705","1"
"TT16420010","Закрыта","25.07.2021 15:18:01","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:18:01","нет","5260","OBO","5260","1"
"TT16420011","Закрыта","25.07.2021 15:18:02","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:18:02","нет","12","OBO","12","1"
"TT16420012","Закрыта","25.07.2021 15:18:12","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:18:12","нет","10","OBO","10","1"
"TT16420013","Закрыта","25.07.2021 15:18:30","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","30.07.2021 15:18:30","нет","133","OBO","133","1"
"TT16420014","Закрыта","25.07.2021 15:18:30","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:18:30","нет","1044","OBO","1044","1"
"TT16420015","Закрыта","25.07.2021 15:18:30","Претензия","Тарификация","Роуминг","29.07.2021 15:18:30","нет","8","OBO","8","1"
"TT16420016","Закрыта","25.07.2021 15:18:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:18:35","нет","1381","OBO","1381","1"
"TT16420017","Закрыта","25.07.2021 15:18:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:18:59","нет","1549","OBO","1549","1"
"TT16420018","Закрыта","25.07.2021 15:19:03","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:19:03","нет","29","OBO","29","1"
"TT16420019","Закрыта","25.07.2021 15:19:05","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:19:05","нет","34","OBO","34","1"
"TT16420020","Закрыта","25.07.2021 15:19:18","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:19:18","нет","703","Technology TT","703","1"
"TT16420021","Закрыта","25.07.2021 15:19:21","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 15:19:21","нет","13918","OBO","13918","1"
"TT16420023","Закрыта","25.07.2021 15:19:56","Администрирование","Администрирование B2C","Заявка на замену сим 4G","28.07.2021 15:19:56","нет","4060","OBO","4060","1"
"TT16420024","Закрыта","25.07.2021 15:19:57","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:19:57","нет","1384","OBO","1384","1"
"TT16420025","Закрыта","25.07.2021 15:20:05","Претензия","Передача данных","Нет соединения LTE-450","28.07.2021 15:20:05","нет","2852","OBO","2852","1"
"TT16420027","Закрыта","25.07.2021 15:20:08","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:20:08","нет","1386","OBO","1386","1"
"TT16420028","Закрыта","25.07.2021 15:20:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:20:29","нет","2721","OBO","2721","1"
"TT16420029","Закрыта","25.07.2021 15:20:30","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:20:30","нет","2085","OBO","2085","1"
"TT16420030","Закрыта","25.07.2021 15:20:31","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:20:31","нет","1397","OBO","1397","1"
"TT16420031","Закрыта","25.07.2021 15:20:39","Претензия","Передача данных","Нет соединения 3G","08.08.2021 15:20:39","нет","17285","OBO","16146","2"
"TT16420031","Закрыта","25.07.2021 15:20:39","Претензия","Передача данных","Нет соединения 3G","08.08.2021 15:20:39","нет","17285","Tech PRM","1139","1"
"TT16420032","Закрыта","25.07.2021 15:20:40","Администрирование","Администрирование B2C","Регистрационная форма","27.07.2021 15:20:40","нет","2732","OBO","2732","1"
"TT16420033","Закрыта","25.07.2021 15:20:44","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 15:20:44","нет","702","Technology TT","702","1"
"TT16420034","Закрыта","25.07.2021 15:20:44","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:20:44","нет","13","OBO","13","1"
"TT16420037","Закрыта","25.07.2021 15:21:12","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:21:12","нет","701","Technology TT","701","1"
"TT16420038","Закрыта","25.07.2021 15:21:20","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:21:20","нет","4102","Tech LIP","1146","1"
"TT16420038","Закрыта","25.07.2021 15:21:20","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:21:20","нет","4102","OBO","2956","1"
"TT16420043","Закрыта","25.07.2021 15:21:52","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 7:21:52","нет","701","Technology TT","701","1"
"TT16420044","Закрыта","25.07.2021 15:22:01","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:22:01","нет","1501","BO MOS","1501","1"
"TT16420045","Закрыта","25.07.2021 15:22:02","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:22:02","нет","700","Technology TT","700","1"
"TT16420046","Закрыта","25.07.2021 15:22:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:22:02","нет","1385","OBO","1385","1"
"TT16420047","Закрыта","25.07.2021 15:22:10","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 7:22:10","нет","700","Technology TT","700","1"
"TT16420048","Закрыта","25.07.2021 15:22:21","Претензия","Тарификация","Местные вызовы","29.07.2021 15:22:21","нет","2578","OBO","2578","1"
"TT16420049","Закрыта","25.07.2021 15:22:51","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:22:51","нет","1063","OBO","1063","1"
"TT16420050","Закрыта","25.07.2021 15:23:09","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:23:09","нет","1058","OBO","1058","1"
"TT16420051","Закрыта","25.07.2021 15:23:22","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:23:22","нет","699","Technology TT","699","1"
"TT16420052","Закрыта","25.07.2021 15:23:58","Администрирование","Администрирование B2C","Перенос компенсации на основной баланс","28.07.2021 15:23:58","нет","4074","OBO","4074","1"
"TT16420053","Закрыта","25.07.2021 15:24:05","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:24:05","нет","698","Technology TT","698","1"
"TT16420054","Закрыта","25.07.2021 15:24:17","Претензия","Телефония","Не поступают входящие вызовы","28.07.2021 15:24:17","нет","4015","Tech PRM","1026","1"
"TT16420054","Закрыта","25.07.2021 15:24:17","Претензия","Телефония","Не поступают входящие вызовы","28.07.2021 15:24:17","нет","4015","OBO","2989","1"
"TT16420055","Закрыта","25.07.2021 15:24:39","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:24:39","да","8818","Мониторинг","8818","1"
"TT16420056","Закрыта","25.07.2021 15:25:23","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 7:25:23","нет","697","Technology TT","697","1"
"TT16420057","Закрыта","25.07.2021 15:25:24","Администрирование","Администрирование B2C","Смена владельца","30.07.2021 15:25:24","нет","1897","OBO","1897","1"
"TT16420058","Закрыта","25.07.2021 15:25:24","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 7:25:24","нет","697","Technology TT","697","1"
"TT16420059","Закрыта","25.07.2021 15:25:27","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:25:27","нет","2025","OBO","2025","1"
"TT16420060","Закрыта","25.07.2021 15:25:29","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:25:29","нет","36","OBO","36","1"
"TT16420061","Закрыта","25.07.2021 15:25:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:25:31","нет","1500","BO MOS","1500","1"
"TT16420062","Закрыта","25.07.2021 15:25:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:25:31","нет","2719","OBO","2719","1"
"TT16420064","Закрыта","25.07.2021 15:25:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:25:32","нет","3035","BO MOS","3035","1"
"TT16420066","Закрыта","25.07.2021 15:25:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:25:37","нет","697","Technology TT","697","1"
"TT16420067","Закрыта","25.07.2021 15:25:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.08.2021 15:25:39","нет","7480","OBO","7480","1"
"TT16420068","Закрыта","25.07.2021 15:25:55","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:25:55","нет","76049","Координатор OBO","4","1"
"TT16420068","Закрыта","25.07.2021 15:25:55","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:25:55","нет","76049","OBO","76045","2"
"TT16420069","Закрыта","25.07.2021 15:26:01","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:26:01","нет","1650","Escalation","1607","2"
"TT16420069","Закрыта","25.07.2021 15:26:01","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:26:01","нет","1650","NOC","43","2"
"TT16420070","Закрыта","25.07.2021 15:26:02","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:26:02","нет","36","OBO","36","1"
"TT16420071","Закрыта","25.07.2021 15:26:06","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.11.2021 7:26:06","нет","696","Technology TT","696","1"
"TT16420073","Закрыта","25.07.2021 15:26:09","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:26:09","нет","1971","OBO","1971","1"
"TT16420074","Закрыта","25.07.2021 15:26:14","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:26:14","нет","1648","OBO","1648","1"
"TT16420078","Закрыта","25.07.2021 15:26:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:26:52","нет","1384","OBO","1384","1"
"TT16420079","Закрыта","25.07.2021 15:26:58","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:26:58","нет","696","Technology TT","696","1"
"TT16420080","Закрыта","25.07.2021 15:27:23","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:27:23","нет","695","Technology TT","695","1"
"TT16420081","Закрыта","25.07.2021 15:27:27","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 7:27:27","нет","695","Technology TT","695","1"
"TT16420082","Закрыта","25.07.2021 15:27:27","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:27:27","нет","695","Technology TT","695","1"
"TT16420083","Закрыта","25.07.2021 15:27:28","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:27:28","нет","1502","BO MOS","1502","1"
"TT16420084","Закрыта","25.07.2021 15:27:47","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:27:47","нет","10499","Мониторинг","10499","1"
"TT16420085","Закрыта","25.07.2021 15:28:01","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:28:01","нет","58447","OBO","58431","2"
"TT16420085","Закрыта","25.07.2021 15:28:01","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 15:28:01","нет","58447","Координатор OBO","16","1"
"TT16420086","Закрыта","25.07.2021 15:28:10","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:28:10","нет","694","Technology TT","694","1"
"TT16420087","Закрыта","25.07.2021 15:28:16","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 7:28:16","нет","694","Technology TT","694","1"
"TT16420088","Закрыта","25.07.2021 15:28:25","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:28:25","нет","7127","Мониторинг","7127","1"
"TT16420089","Закрыта","25.07.2021 15:28:26","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.11.2021 7:28:26","нет","694","Technology TT","694","1"
"TT16420090","Закрыта","25.07.2021 15:28:53","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.11.2021 7:28:53","нет","694","Technology TT","694","1"
"TT16420092","Закрыта","25.07.2021 15:29:04","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:29:04","нет","1646","OBO","1646","1"
"TT16420093","Закрыта","25.07.2021 15:29:06","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:29:06","нет","7703","Мониторинг","7703","1"
"TT16420094","Закрыта","25.07.2021 15:29:30","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:29:30","нет","2718","OBO","2718","1"
"TT16420095","Закрыта","25.07.2021 15:29:33","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.08.2021 15:29:33","нет","18137","OBO","18137","1"
"TT16420097","Закрыта","25.07.2021 15:29:37","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:29:37","нет","10905","Мониторинг","10905","1"
"TT16420098","Закрыта","25.07.2021 15:29:51","Претензия","Черный список КЦ","Внесение абонента в черный список","25.07.2021 17:29:51","нет","38","Черный список КЦ","38","1"
"TT16420099","Закрыта","25.07.2021 15:30:01","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 15:30:01","нет","13825","OBO","13825","1"
"TT16420100","Закрыта","25.07.2021 15:30:04","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:30:04","нет","3065","BO MOS","3065","1"
"TT16420101","Закрыта","25.07.2021 15:30:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:30:12","нет","2721","OBO","2721","1"
"TT16420102","Закрыта","25.07.2021 15:30:14","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:30:14","нет","56","OBO","56","1"
"TT16420103","Закрыта","25.07.2021 15:30:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:30:22","нет","1382","OBO","1382","1"
"TT16420104","Закрыта","25.07.2021 15:30:46","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.11.2021 7:30:46","нет","692","Technology TT","692","1"
"TT16420105","Закрыта","25.07.2021 15:30:51","Претензия","Сеть","Поиск сети","28.07.2021 15:30:51","нет","3998","Tech VLA","2","1"
"TT16420105","Закрыта","25.07.2021 15:30:51","Претензия","Сеть","Поиск сети","28.07.2021 15:30:51","нет","3998","OBO","3962","1"
"TT16420105","Закрыта","25.07.2021 15:30:51","Претензия","Сеть","Поиск сети","28.07.2021 15:30:51","нет","3998","Tech MOS","34","1"
"TT16420106","Закрыта","25.07.2021 15:31:04","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 15:31:04","нет","691","Technology TT","691","1"
"TT16420108","Закрыта","25.07.2021 15:31:23","Претензия","Телефония","Шумы, помехи","28.07.2021 15:31:23","нет","4205","Tech SPB WEST","0","1"
"TT16420108","Закрыта","25.07.2021 15:31:23","Претензия","Телефония","Шумы, помехи","28.07.2021 15:31:23","нет","4205","Tech SPB","32","1"
"TT16420108","Закрыта","25.07.2021 15:31:23","Претензия","Телефония","Шумы, помехи","28.07.2021 15:31:23","нет","4205","OBO","4173","1"
"TT16420109","Закрыта","25.07.2021 15:31:33","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:31:33","нет","2723","OBO","2723","1"
"TT16420110","Закрыта","25.07.2021 15:31:45","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","01.08.2021 15:31:45","нет","691","Technology TT","691","1"
"TT16420111","Закрыта","25.07.2021 15:31:55","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.08.2021 15:31:55","нет","37733","OBO","37733","1"
"TT16420112","Закрыта","25.07.2021 15:32:07","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 7:32:07","нет","690","Technology TT","690","1"
"TT16420113","Закрыта","25.07.2021 15:32:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:32:15","нет","1382","OBO","1382","1"
"TT16420114","Закрыта","25.07.2021 15:32:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:32:26","нет","4012","BO MOS","65","2"
"TT16420114","Закрыта","25.07.2021 15:32:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:32:26","нет","4012","FO MOS","3947","1"
"TT16420117","Закрыта","25.07.2021 15:32:50","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:32:50","нет","1057","OBO","1057","1"
"TT16420118","Закрыта","25.07.2021 15:32:59","Претензия","Wink","Проблемы с услугой Wink","29.07.2021 15:32:59","нет","4329","OBO","4329","1"
"TT16420118","Закрыта","25.07.2021 15:32:59","Претензия","Wink","Проблемы с услугой Wink","29.07.2021 15:32:59","нет","4329","ESB Support","0","1"
"TT16420119","Закрыта","25.07.2021 15:33:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:33:03","нет","689","Technology TT","689","1"
"TT16420120","Закрыта","25.07.2021 15:33:24","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:33:24","нет","10906","Мониторинг","10906","1"
"TT16420121","Закрыта","25.07.2021 15:33:30","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:33:30","да","11251","Мониторинг","11251","1"
"TT16420122","Закрыта","25.07.2021 15:33:48","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:33:48","нет","10920","Мониторинг","10920","1"
"TT16420123","Закрыта","25.07.2021 15:33:50","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:33:50","нет","689","Technology TT","689","1"
"TT16420124","Закрыта","25.07.2021 15:34:04","Претензия","Письменная претензия","Ответ на письменную претензию","24.08.2021 15:34:04","нет","1427","OBO","1427","1"
"TT16420125","Закрыта","25.07.2021 15:34:19","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:34:19","нет","1031","OBO","1031","1"
"TT16420126","Закрыта","25.07.2021 15:34:47","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 15:34:47","нет","13905","OBO","13905","1"
"TT16420127","Закрыта","25.07.2021 15:34:48","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:34:48","нет","1645","OBO","1645","1"
"TT16420128","Закрыта","25.07.2021 15:34:51","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:34:51","нет","1504","BO MOS","1504","1"
"TT16420129","Закрыта","25.07.2021 15:34:53","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 15:34:53","нет","688","Technology TT","688","1"
"TT16420130","Закрыта","25.07.2021 15:35:14","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:35:14","нет","32","OBO","32","1"
"TT16420132","Закрыта","25.07.2021 15:35:28","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:35:28","нет","687","Technology TT","687","1"
"TT16420133","Закрыта","25.07.2021 15:35:35","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:35:35","нет","687","Technology TT","687","1"
"TT16420134","Закрыта","25.07.2021 15:35:36","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:35:36","нет","59","Tech MOS","31","1"
"TT16420134","Закрыта","25.07.2021 15:35:36","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:35:36","нет","59","OBO","28","1"
"TT16420135","Закрыта","25.07.2021 15:35:38","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 15:35:38","нет","687","Technology TT","687","1"
"TT16420136","Закрыта","25.07.2021 15:36:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:36:16","нет","686","Technology TT","686","1"
"TT16420137","Закрыта","25.07.2021 15:36:28","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 15:36:28","нет","1508","BO MOS","1508","1"
"TT16420138","Закрыта","25.07.2021 15:36:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 7:36:37","нет","686","Technology TT","686","1"
"TT16420139","Закрыта","25.07.2021 15:36:44","Претензия","Сеть","Поиск сети","28.07.2021 15:36:44","нет","3891","Tech CHE","2877","1"
"TT16420139","Закрыта","25.07.2021 15:36:44","Претензия","Сеть","Поиск сети","28.07.2021 15:36:44","нет","3891","OBO","1014","1"
"TT16420140","Закрыта","25.07.2021 15:36:52","Администрирование","Документация В2С","Копии документов для Tele2","28.07.2021 15:36:52","нет","43322","OBO","43322","1"
"TT16420141","Закрыта","25.07.2021 15:37:20","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 15:37:20","нет","12965","Мониторинг","12965","1"
"TT16420142","Закрыта","25.07.2021 15:37:37","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","30.07.2021 15:37:37","нет","94","OBO","94","1"
"TT16420144","Закрыта","25.07.2021 15:37:58","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:37:58","нет","30","OBO","30","1"
"TT16420145","Закрыта","25.07.2021 15:38:04","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:38:04","нет","684","Technology TT","684","1"
"TT16420146","Закрыта","25.07.2021 15:38:06","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:38:06","нет","1380","OBO","1380","1"
"TT16420147","Закрыта","25.07.2021 15:38:07","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:38:07","нет","34","OBO","34","1"
"TT16420148","Закрыта","25.07.2021 15:38:19","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:38:19","нет","684","Technology TT","684","1"
"TT16420149","Закрыта","25.07.2021 15:38:38","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:38:38","нет","35","OBO","35","1"
"TT16420150","Закрыта","25.07.2021 15:38:40","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 3:38:40","нет","1061","OBO","1061","1"
"TT16420151","Закрыта","25.07.2021 15:38:57","Администрирование","Администрирование B2C","Обслуживание по доверенности","29.07.2021 15:38:57","нет","23","OBO","23","1"
"TT16420152","Решена","25.07.2021 15:39:19","Претензия","Контроль сотрудников","Ошибка доступа к интерфейсу","28.07.2021 15:39:19","да","1431","OBO","1431","1"
"TT16420153","Закрыта","25.07.2021 15:39:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 7:39:20","нет","443","Technology TT","443","1"
"TT16420154","Закрыта","25.07.2021 15:39:22","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:39:22","нет","4156","OBO","3721","1"
"TT16420154","Закрыта","25.07.2021 15:39:22","Претензия","Телефония","Тишина МГ/МН","28.07.2021 15:39:22","нет","4156","Tech KUR","435","1"
"TT16420155","Закрыта","25.07.2021 15:39:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 15:39:26","нет","13067","OBO","13067","1"
"TT16420156","Назначена на группу","25.07.2021 15:39:34","MVNO","Сеть (MVNO)","Поиск сети","11.08.2021 15:39:34","нет","2658","OBO","2540","2"
"TT16420156","Назначена на группу","25.07.2021 15:39:34","MVNO","Сеть (MVNO)","Поиск сети","11.08.2021 15:39:34","нет","2658","Tinkoff L2 ","117","1"
"TT16420156","Назначена на группу","25.07.2021 15:39:34","MVNO","Сеть (MVNO)","Поиск сети","11.08.2021 15:39:34","нет","2658","Tech IRK","1","1"
"TT16420157","Закрыта","25.07.2021 15:39:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 15:39:37","нет","1380","OBO","1380","1"
"TT16420159","Закрыта","25.07.2021 15:39:53","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","04.08.2021 15:39:53","нет","14274","ФЗ-115","1","1"
"TT16420159","Закрыта","25.07.2021 15:39:53","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","04.08.2021 15:39:53","нет","14274","OBO","14273","2"
"TT16420160","Закрыта","25.07.2021 15:40:27","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.07.2021 23:40:27","нет","37","OBO","37","1"
"TT16420162","Закрыта","25.07.2021 15:40:38","Претензия","Черный список КЦ","Внесение абонента в черный список","25.07.2021 17:40:38","нет","86","Черный список КЦ","86","1"
