"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16441035","Закрыта","27.07.2021 21:49:41","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 13:49:41","нет","312","Technology TT","312","1"
"TT16441037","Закрыта","27.07.2021 21:49:53","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 13:49:53","нет","312","Technology TT","312","1"
"TT16441038","Закрыта","27.07.2021 21:50:14","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 9:50:14","нет","694","OBO","694","1"
"TT16441044","Закрыта","27.07.2021 21:51:00","Претензия","Технологическая заявка","Слабое покрытие в помещении","26.11.2021 13:51:00","нет","310","Technology TT","310","1"
"TT16441045","Закрыта","27.07.2021 21:51:15","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 13:51:15","нет","310","Technology TT","310","1"
"TT16441048","Закрыта","27.07.2021 21:52:04","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 9:52:04","нет","898","OBO","898","1"
"TT16441049","Закрыта","27.07.2021 21:52:05","Претензия","Телефония","Шумы, помехи","30.07.2021 21:52:05","нет","3640","OBO","2827","1"
"TT16441049","Закрыта","27.07.2021 21:52:05","Претензия","Телефония","Шумы, помехи","30.07.2021 21:52:05","нет","3640","Tech MOS","565","1"
"TT16441049","Закрыта","27.07.2021 21:52:05","Претензия","Телефония","Шумы, помехи","30.07.2021 21:52:05","нет","3640","Tech KAZ","248","1"
"TT16441052","Закрыта","27.07.2021 21:52:55","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 13:52:55","нет","309","Technology TT","309","1"
"TT16441053","Закрыта","27.07.2021 21:53:05","Претензия","USSD","Прочие команды","31.07.2021 21:53:05","нет","39550","NPD_CC_PCI_troubles","953","1"
"TT16441053","Закрыта","27.07.2021 21:53:05","Претензия","USSD","Прочие команды","31.07.2021 21:53:05","нет","39550","OBO","33644","4"
"TT16441053","Закрыта","27.07.2021 21:53:05","Претензия","USSD","Прочие команды","31.07.2021 21:53:05","нет","39550","Billing Support","167","2"
"TT16441053","Закрыта","27.07.2021 21:53:05","Претензия","USSD","Прочие команды","31.07.2021 21:53:05","нет","39550","VAS Customer Services","44","1"
"TT16441053","Закрыта","27.07.2021 21:53:05","Претензия","USSD","Прочие команды","31.07.2021 21:53:05","нет","39550","ESB Support","4742","1"
"TT16441054","Закрыта","27.07.2021 21:53:26","Претензия","Передача данных","Нет соединения 4G","30.07.2021 21:53:26","нет","2610","OBO","2610","1"
"TT16441055","Закрыта","27.07.2021 21:53:28","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 9:53:28","нет","688","OBO","688","1"
"TT16441057","Закрыта","27.07.2021 21:54:20","Претензия","Личный кабинет","Проблемы SSO","31.07.2021 21:54:20","нет","3835","WEB Support","10","1"
"TT16441057","Закрыта","27.07.2021 21:54:20","Претензия","Личный кабинет","Проблемы SSO","31.07.2021 21:54:20","нет","3835","OBO","3825","2"
"TT16441065","Закрыта","27.07.2021 21:57:22","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 13:57:22","нет","304","Technology TT","304","1"
"TT16441067","Закрыта","27.07.2021 21:58:50","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 13:58:50","нет","303","Technology TT","303","1"
"TT16441074","Закрыта","27.07.2021 21:59:22","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 5:59:22","нет","378","OBO","378","1"
"TT16441075","Закрыта","27.07.2021 21:59:46","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 13:59:46","нет","302","Technology TT","302","1"
"TT16441077","Закрыта","27.07.2021 21:59:51","Претензия","Сервисы","Проблема с короткими сервисными номерами","31.07.2021 21:59:51","нет","4797","OBO","4797","1"
"TT16441079","Закрыта","27.07.2021 22:00:13","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:00:13","нет","301","Technology TT","301","1"
"TT16441083","Закрыта","27.07.2021 22:01:49","Претензия","Сервисы","Проблема сим-карты","30.07.2021 22:01:49","нет","2594","OBO","2594","1"
"TT16441084","Закрыта","27.07.2021 22:02:16","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:02:16","нет","299","Technology TT","299","1"
"TT16441093","Закрыта","27.07.2021 22:02:56","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:02:56","нет","299","Technology TT","299","1"
"TT16441097","Закрыта","27.07.2021 22:04:08","Претензия","Сеть","Поиск сети","30.07.2021 22:04:08","нет","3625","Tech SPB","545","1"
"TT16441097","Закрыта","27.07.2021 22:04:08","Претензия","Сеть","Поиск сети","30.07.2021 22:04:08","нет","3625","Tech SPB NORTH","5","1"
"TT16441097","Закрыта","27.07.2021 22:04:08","Претензия","Сеть","Поиск сети","30.07.2021 22:04:08","нет","3625","OBO","3075","1"
"TT16441098","Закрыта","27.07.2021 22:04:32","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 22:04:32","нет","297","Technology TT","297","1"
"TT16441099","Закрыта","27.07.2021 22:05:11","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:05:11","нет","689","OBO","689","1"
"TT16441101","Закрыта","27.07.2021 22:05:52","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:05:52","нет","296","Technology TT","296","1"
"TT16441102","Закрыта","27.07.2021 22:05:53","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:05:53","нет","296","Technology TT","296","1"
"TT16441104","Закрыта","27.07.2021 22:06:17","Претензия","Проблема с SPR","Отсутствуют услуги в профиле","31.07.2021 22:06:17","нет","2111","OBO","1258","2"
"TT16441104","Закрыта","27.07.2021 22:06:17","Претензия","Проблема с SPR","Отсутствуют услуги в профиле","31.07.2021 22:06:17","нет","2111","Billing Support","853","1"
"TT16441105","Закрыта","27.07.2021 22:06:32","Претензия","Претензии к дилеру","Отсутствие сим карт","03.08.2021 22:06:32","нет","11543","OBO","11543","1"
"TT16441111","Закрыта","27.07.2021 22:06:46","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 6:06:46","нет","107","OBO","107","1"
"TT16441112","Закрыта","27.07.2021 22:07:43","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:07:43","нет","294","Technology TT","294","1"
"TT16441113","Закрыта","27.07.2021 22:08:00","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 22:08:00","нет","9831","Мониторинг","9831","1"
"TT16441114","Закрыта","27.07.2021 22:08:14","Претензия","Телефония","Биллинговый ответ системы","30.07.2021 22:08:14","нет","3762","Billing Support","92","1"
"TT16441114","Закрыта","27.07.2021 22:08:14","Претензия","Телефония","Биллинговый ответ системы","30.07.2021 22:08:14","нет","3762","OBO","3670","2"
"TT16441116","Закрыта","27.07.2021 22:08:39","Претензия","Тарификация","Роуминг","31.07.2021 22:08:39","нет","905","OBO","905","1"
"TT16441117","Закрыта","27.07.2021 22:09:07","Претензия","Личный кабинет","Проблемы SSO","31.07.2021 22:09:07","нет","1024","OBO","1024","1"
"TT16441118","Закрыта","27.07.2021 22:09:18","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:09:18","нет","292","Technology TT","292","1"
"TT16441120","Закрыта","27.07.2021 22:10:14","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","01.08.2021 22:10:14","нет","1055","OBO","1055","1"
"TT16441121","Закрыта","27.07.2021 22:10:14","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:10:14","нет","291","Technology TT","291","1"
"TT16441122","Закрыта","27.07.2021 22:10:39","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:10:39","нет","291","Technology TT","291","1"
"TT16441126","Закрыта","27.07.2021 22:11:09","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:11:09","нет","693","OBO","693","1"
"TT16441127","Закрыта","27.07.2021 22:11:29","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:11:29","нет","685","OBO","685","1"
"TT16441129","Закрыта","27.07.2021 22:13:43","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:13:43","нет","687","OBO","687","1"
"TT16441131","Закрыта","27.07.2021 22:13:55","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:13:55","нет","288","Technology TT","288","1"
"TT16441132","Закрыта","27.07.2021 22:14:12","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:14:12","нет","683","OBO","683","1"
"TT16441140","Закрыта","27.07.2021 22:15:03","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:15:03","нет","286","Technology TT","286","1"
"TT16441141","Закрыта","27.07.2021 22:15:22","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:15:22","нет","877","OBO","877","1"
"TT16441142","Закрыта","27.07.2021 22:15:23","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:15:23","нет","2580","OBO","2580","1"
"TT16441144","Закрыта","27.07.2021 22:15:29","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 22:15:29","нет","9519","Мониторинг","9519","1"
"TT16441145","Закрыта","27.07.2021 22:16:28","Претензия","Черный список КЦ","Внесение абонента в черный список","28.07.2021 0:16:28","нет","23","Черный список КЦ","23","1"
"TT16441146","Закрыта","27.07.2021 22:16:49","Претензия","Контент","Голосовой контент","30.07.2021 10:16:49","нет","687","OBO","687","1"
"TT16441147","Закрыта","27.07.2021 22:17:31","Претензия","Тарификация","Роуминг","31.07.2021 22:17:31","нет","726","OBO","726","1"
"TT16441161","Закрыта","27.07.2021 22:20:03","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:20:03","нет","2597","OBO","2597","1"
"TT16441162","Закрыта","27.07.2021 22:21:05","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","01.08.2021 22:21:05","нет","1035","OBO","1032","2"
"TT16441162","Закрыта","27.07.2021 22:21:05","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","01.08.2021 22:21:05","нет","1035","ФЗ-115","3","1"
"TT16441163","Закрыта","27.07.2021 22:21:11","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:21:11","нет","280","Technology TT","280","1"
"TT16441164","Закрыта","27.07.2021 22:21:20","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 6:21:20","нет","362","OBO","362","1"
"TT16441165","Закрыта","27.07.2021 22:21:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 22:21:56","нет","280","Technology TT","280","1"
"TT16441168","Закрыта","27.07.2021 22:22:46","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:22:46","нет","279","Technology TT","279","1"
"TT16441172","Закрыта","27.07.2021 22:26:10","Претензия","Телефония","Тишина МГ/МН","30.07.2021 22:26:10","нет","656","Tech SPB","529","1"
"TT16441172","Закрыта","27.07.2021 22:26:10","Претензия","Телефония","Тишина МГ/МН","30.07.2021 22:26:10","нет","656","OBO","127","1"
"TT16441175","Закрыта","27.07.2021 22:26:39","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:26:39","нет","275","Technology TT","275","1"
"TT16441177","Закрыта","27.07.2021 22:27:16","Претензия","Передача данных","Нет соединения 3G","30.07.2021 22:27:16","нет","2721","OBO","2702","2"
"TT16441177","Закрыта","27.07.2021 22:27:16","Претензия","Передача данных","Нет соединения 3G","30.07.2021 22:27:16","нет","2721","Tech KAZ","19","1"
"TT16441178","Закрыта","27.07.2021 22:27:18","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 22:27:18","нет","9503","Мониторинг","9503","1"
"TT16441183","Закрыта","27.07.2021 22:28:01","Претензия","Черный список КЦ","Внесение абонента в черный список","28.07.2021 0:28:01","нет","15","Черный список КЦ","15","1"
"TT16441188","Закрыта","27.07.2021 22:28:56","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 6:28:56","нет","359","OBO","359","1"
"TT16441189","Закрыта","27.07.2021 22:29:01","Претензия","Технологическая заявка","Длительные проблемы с сетью","27.07.2022 22:29:01","нет","272","Technology TT","272","1"
"TT16441190","Закрыта","27.07.2021 22:29:03","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 22:29:03","нет","9887","Мониторинг","9887","1"
"TT16441191","Закрыта","27.07.2021 22:29:06","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:29:06","нет","666","OBO","666","1"
"TT16441193","Закрыта","27.07.2021 22:29:35","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","30.07.2021 22:29:35","нет","792","OBO","792","1"
"TT16441201","Закрыта","27.07.2021 22:30:50","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:30:50","нет","271","Technology TT","271","1"
"TT16441202","Закрыта","27.07.2021 22:30:53","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:30:53","нет","3788","Tech ROS","1201","1"
"TT16441202","Закрыта","27.07.2021 22:30:53","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:30:53","нет","3788","OBO","2587","2"
"TT16441203","Закрыта","27.07.2021 22:31:33","Претензия","Сеть","Поиск сети","30.07.2021 22:31:33","нет","3599","Tech KLN","0","1"
"TT16441203","Закрыта","27.07.2021 22:31:33","Претензия","Сеть","Поиск сети","30.07.2021 22:31:33","нет","3599","OBO","3599","1"
"TT16441204","Закрыта","27.07.2021 22:32:12","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:32:12","нет","269","Technology TT","269","1"
"TT16441206","Закрыта","27.07.2021 22:32:48","Претензия","Технологическая заявка","Длительные проблемы с сетью","27.07.2022 22:32:48","нет","269","Technology TT","269","1"
"TT16441208","Закрыта","27.07.2021 22:34:46","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:34:46","нет","267","Technology TT","267","1"
"TT16441212","Закрыта","27.07.2021 22:35:42","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:35:42","нет","266","Technology TT","266","1"
"TT16441213","Закрыта","27.07.2021 22:37:16","Претензия","MNP","Ошибка дилера","01.08.2021 22:37:16","нет","6439","OBO","6439","1"
"TT16441214","Закрыта","27.07.2021 22:37:54","Претензия","Передача данных","Низкая скорость LTE-450","30.07.2021 22:37:54","нет","2578","OBO","2578","1"
"TT16441215","Закрыта","27.07.2021 22:38:01","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:38:01","нет","263","Technology TT","263","1"
"TT16441218","Закрыта","27.07.2021 22:39:39","Претензия","Проблемы с платежами","Автоплатеж","30.07.2021 22:39:39","нет","682","OBO","682","1"
"TT16441220","Закрыта","27.07.2021 22:40:07","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:40:07","нет","261","Technology TT","261","1"
"TT16441222","Закрыта","27.07.2021 22:40:38","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:40:38","нет","658","OBO","658","1"
"TT16441223","Закрыта","27.07.2021 22:40:43","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:40:43","нет","261","Technology TT","261","1"
"TT16441227","Закрыта","27.07.2021 22:40:48","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:40:48","нет","261","Technology TT","261","1"
"TT16441228","Закрыта","27.07.2021 22:41:28","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:41:28","нет","260","Technology TT","260","1"
"TT16441230","Закрыта","27.07.2021 22:42:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:42:37","нет","259","Technology TT","259","1"
"TT16441235","Закрыта","27.07.2021 22:43:19","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:43:19","нет","656","OBO","656","1"
"TT16441236","Закрыта","27.07.2021 22:43:32","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:43:32","нет","657","OBO","657","1"
"TT16441237","Закрыта","27.07.2021 22:43:46","Претензия","Технологическая заявка","Слабое покрытие в помещении","26.11.2021 14:43:46","нет","258","Technology TT","258","1"
"TT16441238","Закрыта","27.07.2021 22:43:56","Претензия","Tele2-Биржа","Нельзя купить/выставить лот","31.07.2021 22:43:56","нет","868","OBO","868","1"
"TT16441239","Закрыта","27.07.2021 22:44:17","Претензия","Сеть","Поиск сети","30.07.2021 22:44:17","нет","3650","OBO","3650","1"
"TT16441239","Закрыта","27.07.2021 22:44:17","Претензия","Сеть","Поиск сети","30.07.2021 22:44:17","нет","3650","Tech KLG","0","1"
"TT16441241","Закрыта","27.07.2021 22:46:33","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:46:33","нет","255","Technology TT","255","1"
"TT16441246","Закрыта","27.07.2021 22:49:42","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:49:42","нет","655","OBO","655","1"
"TT16441252","Закрыта","27.07.2021 22:52:35","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 6:52:35","нет","67","OBO","67","1"
"TT16441253","Закрыта","27.07.2021 22:52:47","Претензия","Брендированные приложения","Живой баланс","30.07.2021 22:52:47","нет","4638","OBO","4638","1"
"TT16441255","Закрыта","27.07.2021 22:53:54","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 14:53:54","нет","248","Technology TT","248","1"
"TT16441257","Закрыта","27.07.2021 22:54:19","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:54:19","нет","3621","OBO","2564","2"
"TT16441257","Закрыта","27.07.2021 22:54:19","Претензия","Передача данных","Нет соединения 4G","30.07.2021 22:54:19","нет","3621","Tech MOS NWS","1057","1"
"TT16441258","Закрыта","27.07.2021 22:54:24","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:54:24","нет","247","Technology TT","247","1"
"TT16441259","Закрыта","27.07.2021 22:54:31","Претензия","Технологическая заявка","Длительные проблемы с сетью","27.07.2022 22:54:31","нет","247","Technology TT","247","1"
"TT16441260","Закрыта","27.07.2021 22:54:33","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 10:54:33","нет","644","OBO","644","1"
"TT16441264","Закрыта","27.07.2021 22:55:31","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 14:55:31","нет","246","Technology TT","246","1"
"TT16441273","Закрыта","27.07.2021 22:59:35","Претензия","Сеть","Поиск сети","30.07.2021 22:59:35","нет","3580","Tech MOS NEA","1","1"
"TT16441273","Закрыта","27.07.2021 22:59:35","Претензия","Сеть","Поиск сети","30.07.2021 22:59:35","нет","3580","Tech MOS","502","1"
"TT16441273","Закрыта","27.07.2021 22:59:35","Претензия","Сеть","Поиск сети","30.07.2021 22:59:35","нет","3580","OBO","3077","1"
"TT16441277","Закрыта","27.07.2021 23:02:32","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:02:32","нет","664","OBO","664","1"
"TT16441281","Закрыта","27.07.2021 23:03:59","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","26.11.2021 15:03:59","нет","237","Technology TT","237","1"
"TT16441283","Закрыта","27.07.2021 23:04:17","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:04:17","нет","237","Technology TT","237","1"
"TT16441285","Закрыта","27.07.2021 23:06:45","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 23:06:45","нет","10817","Мониторинг","10817","1"
"TT16441286","Закрыта","27.07.2021 23:07:36","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:07:36","нет","636","OBO","636","1"
"TT16441287","Закрыта","27.07.2021 23:07:56","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:07:56","нет","234","Technology TT","234","1"
"TT16441289","Закрыта","27.07.2021 23:09:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:09:37","нет","232","Technology TT","232","1"
"TT16441294","Закрыта","27.07.2021 23:10:44","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:10:44","нет","231","Technology TT","231","1"
"TT16441295","Закрыта","27.07.2021 23:12:11","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:12:11","нет","626","OBO","626","1"
"TT16441297","Закрыта","27.07.2021 23:13:00","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:13:00","нет","228","Technology TT","228","1"
"TT16441298","Закрыта","27.07.2021 23:14:56","Претензия","Сеть","Сеть занята","30.07.2021 23:14:56","нет","3564","OBO","3564","1"
"TT16441298","Закрыта","27.07.2021 23:14:56","Претензия","Сеть","Сеть занята","30.07.2021 23:14:56","нет","3564","Tech MUR","0","1"
"TT16441308","Закрыта","27.07.2021 23:16:12","Претензия","Телефония","Не поступают входящие вызовы","30.07.2021 23:16:12","нет","3777","OBO","21","1"
"TT16441308","Закрыта","27.07.2021 23:16:12","Претензия","Телефония","Не поступают входящие вызовы","30.07.2021 23:16:12","нет","3777","Tech ROS","3756","1"
"TT16441311","Закрыта","27.07.2021 23:16:57","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:16:57","нет","225","Technology TT","225","1"
"TT16441312","Закрыта","27.07.2021 23:18:01","Претензия","Телефония","Шумы, помехи","30.07.2021 23:18:01","нет","3578","Tech MOS","485","1"
"TT16441312","Закрыта","27.07.2021 23:18:01","Претензия","Телефония","Шумы, помехи","30.07.2021 23:18:01","нет","3578","Tech MOS SEA","1645","1"
"TT16441312","Закрыта","27.07.2021 23:18:01","Претензия","Телефония","Шумы, помехи","30.07.2021 23:18:01","нет","3578","OBO","1448","1"
"TT16441316","Закрыта","27.07.2021 23:18:46","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 23:18:46","нет","9470","Мониторинг","9470","1"
"TT16441317","Закрыта","27.07.2021 23:19:01","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:19:01","нет","222","Technology TT","222","1"
"TT16441318","Закрыта","27.07.2021 23:19:17","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:19:17","нет","772","OBO","772","1"
"TT16441319","Закрыта","27.07.2021 23:19:24","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:19:24","нет","647","OBO","647","1"
"TT16441322","Закрыта","27.07.2021 23:19:32","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:19:32","нет","633","OBO","633","1"
"TT16441323","Закрыта","27.07.2021 23:19:49","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:19:49","нет","222","Technology TT","222","1"
"TT16441324","Закрыта","27.07.2021 23:19:59","Претензия","Сеть","Поиск сети","30.07.2021 23:19:59","нет","3567","OBO","1432","1"
"TT16441324","Закрыта","27.07.2021 23:19:59","Претензия","Сеть","Поиск сети","30.07.2021 23:19:59","нет","3567","Tech MOS SEA","1652","1"
"TT16441324","Закрыта","27.07.2021 23:19:59","Претензия","Сеть","Поиск сети","30.07.2021 23:19:59","нет","3567","Tech MOS","483","1"
"TT16441325","Закрыта","27.07.2021 23:21:16","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:21:16","нет","220","Technology TT","220","1"
"TT16441330","Закрыта","27.07.2021 23:23:49","Претензия","Сеть","Поиск сети","30.07.2021 23:23:49","нет","3553","OBO","63","1"
"TT16441330","Закрыта","27.07.2021 23:23:49","Претензия","Сеть","Поиск сети","30.07.2021 23:23:49","нет","3553","Tech TUM","3490","1"
"TT16441332","Закрыта","27.07.2021 23:24:56","Претензия","Технологическая заявка","Длительные проблемы с сетью","27.07.2022 23:24:56","нет","217","Technology TT","217","1"
"TT16441337","Закрыта","27.07.2021 23:28:31","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:28:31","нет","213","Technology TT","213","1"
"TT16441338","Закрыта","27.07.2021 23:29:34","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:29:34","нет","641","OBO","641","1"
"TT16441343","Закрыта","27.07.2021 23:31:10","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:31:10","нет","210","Technology TT","210","1"
"TT16441344","Закрыта","27.07.2021 23:31:35","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 11:31:35","нет","629","OBO","629","1"
"TT16441346","Закрыта","27.07.2021 23:32:09","Претензия","Сеть","Поиск сети","30.07.2021 23:32:09","нет","3825","OBO","3555","2"
"TT16441346","Закрыта","27.07.2021 23:32:09","Претензия","Сеть","Поиск сети","30.07.2021 23:32:09","нет","3825","Tech TUM","270","2"
"TT16441348","Закрыта","27.07.2021 23:32:32","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:32:32","нет","209","Technology TT","209","1"
"TT16441349","Закрыта","27.07.2021 23:34:11","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:34:11","нет","207","Technology TT","207","1"
"TT16441355","Закрыта","27.07.2021 23:35:26","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 23:35:26","нет","206","Technology TT","206","1"
"TT16441356","Закрыта","27.07.2021 23:36:03","Претензия","Сеть","Поиск сети","30.07.2021 23:36:03","нет","3740","Tech ROS","0","1"
"TT16441356","Закрыта","27.07.2021 23:36:03","Претензия","Сеть","Поиск сети","30.07.2021 23:36:03","нет","3740","OBO","3740","1"
"TT16441357","Закрыта","27.07.2021 23:36:20","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:36:20","нет","205","Technology TT","205","1"
"TT16441359","Закрыта","27.07.2021 23:37:23","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 15:37:23","нет","204","Technology TT","204","1"
"TT16441360","Закрыта","27.07.2021 23:38:09","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:38:09","нет","203","Technology TT","203","1"
"TT16441365","Закрыта","27.07.2021 23:39:34","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:39:34","нет","202","Technology TT","202","1"
"TT16441366","Закрыта","27.07.2021 23:40:29","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 15:40:29","нет","201","Technology TT","201","1"
"TT16441368","Закрыта","27.07.2021 23:40:54","Претензия","Черный список КЦ","Внесение абонента в черный список","28.07.2021 1:40:54","нет","37","Черный список КЦ","37","1"
"TT16441370","Закрыта","27.07.2021 23:42:01","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 23:42:01","нет","9483","Мониторинг","9483","1"
"TT16441378","Закрыта","27.07.2021 23:45:38","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 7:45:38","нет","286","OBO","286","1"
"TT16441379","Закрыта","27.07.2021 23:46:16","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 23:46:16","нет","9490","Мониторинг","9490","1"
