"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16445857","Закрыта","28.07.2021 13:06:08","Претензия","Сеть","Поиск сети","31.07.2021 13:06:08","нет","2916","Tech KEM","0","1"
"TT16445858","Закрыта","28.07.2021 13:06:08","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","29.07.2021 13:06:08","нет","1435","B2B Admin","1435","1"
"TT16445860","Закрыта","28.07.2021 13:06:18","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:06:18","нет","3011","Tech MOS","41","1"
"TT16445860","Закрыта","28.07.2021 13:06:18","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:06:18","нет","3011","OBO","2970","1"
"TT16445862","Закрыта","28.07.2021 13:06:30","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:06:30","нет","2379","OBO","2379","1"
"TT16445863","Закрыта","28.07.2021 13:06:34","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 5:06:34","нет","835","Technology TT","835","1"
"TT16445864","Закрыта","28.07.2021 13:06:43","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 21:06:43","нет","83","OBO","83","1"
"TT16445865","Закрыта","28.07.2021 13:06:45","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:06:45","нет","2848","OBO","2848","1"
"TT16445866","Закрыта","28.07.2021 13:07:00","Претензия","Сеть","Поиск сети","31.07.2021 13:07:00","нет","354","Tech NIN","0","1"
"TT16445866","Закрыта","28.07.2021 13:07:00","Претензия","Сеть","Поиск сети","31.07.2021 13:07:00","нет","354","OBO","354","1"
"TT16445867","Закрыта","28.07.2021 13:07:01","Претензия","Претензии к дилеру","Не выполнена операция клиента","04.08.2021 13:07:01","нет","5803","OBO","5803","1"
"TT16445868","Закрыта","28.07.2021 13:07:06","Претензия","Телефония","Недостаточно средств","31.07.2021 13:07:06","нет","1757","OBO","1757","1"
"TT16445869","Закрыта","28.07.2021 13:07:07","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:07:07","нет","301","OBO","301","1"
"TT16445870","Закрыта","28.07.2021 13:07:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:07:07","нет","121","OBO","121","1"
"TT16445873","Закрыта","28.07.2021 13:07:18","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:07:18","нет","833","NPS","833","1"
"TT16445874","Закрыта","28.07.2021 13:07:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","07.08.2021 13:07:26","нет","14111","OBO","14111","1"
"TT16445875","Закрыта","28.07.2021 13:07:26","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 5:07:26","нет","834","Technology TT","834","1"
"TT16445876","Закрыта","28.07.2021 13:07:40","Администрирование","Администрирование B2B","Бизнес окружение","29.07.2021 1:07:40","да","14351","B2B Admin","0","1"
"TT16445876","Закрыта","28.07.2021 13:07:40","Администрирование","Администрирование B2B","Бизнес окружение","29.07.2021 1:07:40","да","14351","OBO","14351","1"
"TT16445877","Закрыта","28.07.2021 13:07:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:07:41","нет","1018","OBO","1018","1"
"TT16445878","Закрыта","28.07.2021 13:07:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.08.2021 13:07:45","нет","35880","OBO","35880","1"
"TT16445879","Закрыта","28.07.2021 13:07:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:07:54","нет","2842","OBO","2842","1"
"TT16445880","Закрыта","28.07.2021 13:07:59","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:07:59","нет","293","OBO","293","1"
"TT16445883","Закрыта","28.07.2021 13:08:21","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 13:08:21","нет","833","Technology TT","833","1"
"TT16445884","Закрыта","28.07.2021 13:08:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:08:26","нет","58","OBO","58","1"
"TT16445885","Закрыта","28.07.2021 13:08:29","Претензия","Телефония","Исходящие местные вызовы","31.07.2021 13:08:29","нет","2903","Tech PNZ","1179","1"
"TT16445885","Закрыта","28.07.2021 13:08:29","Претензия","Телефония","Исходящие местные вызовы","31.07.2021 13:08:29","нет","2903","OBO","1724","1"
"TT16445886","Закрыта","28.07.2021 13:08:31","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:08:31","нет","833","Technology TT","833","1"
"TT16445887","Закрыта","28.07.2021 13:08:34","Претензия","Тарификация","Бонусы CBM","01.08.2021 13:08:34","нет","358","OBO","358","1"
"TT16445888","Закрыта","28.07.2021 13:08:38","Претензия","Передача данных","Нет соединения 3G","31.07.2021 13:08:38","нет","2916","OBO","2811","2"
"TT16445888","Закрыта","28.07.2021 13:08:38","Претензия","Передача данных","Нет соединения 3G","31.07.2021 13:08:38","нет","2916","Tech KUR","105","1"
"TT16445889","Закрыта","28.07.2021 13:08:39","Администрирование","Администрирование B2C","Заказ детализации","04.08.2021 13:08:39","нет","1561","OBO","1561","1"
"TT16445890","Закрыта","28.07.2021 13:08:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:08:40","нет","2848","OBO","2848","1"
"TT16445891","Закрыта","28.07.2021 13:08:41","Администрирование","Администрирование B2B","Заявка потенциального клиента","29.07.2021 13:08:41","нет","22","DS CHE","22","1"
"TT16445892","Закрыта","28.07.2021 13:08:51","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 5:08:51","нет","833","Technology TT","833","1"
"TT16445893","Закрыта","28.07.2021 13:08:54","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","04.08.2021 13:08:54","нет","833","Technology TT","833","1"
"TT16445894","Закрыта","28.07.2021 13:09:03","Администрирование","Администрирование B2B","Управление услугой Контроль сотрудников","28.07.2021 21:09:03","нет","2010","Corp VRN","4","1"
"TT16445894","Закрыта","28.07.2021 13:09:03","Администрирование","Администрирование B2B","Управление услугой Контроль сотрудников","28.07.2021 21:09:03","нет","2010","B2B Admin","2006","2"
"TT16445895","Закрыта","28.07.2021 13:09:14","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:09:14","нет","2842","OBO","2842","1"
"TT16445896","Закрыта","28.07.2021 13:09:17","MVNO","Телефония (MVNO)","Исходящие местные вызовы","31.07.2021 13:09:17","нет","19775","Tech MOS","74","2"
"TT16445896","Закрыта","28.07.2021 13:09:17","MVNO","Телефония (MVNO)","Исходящие местные вызовы","31.07.2021 13:09:17","нет","19775","OBO","67","2"
"TT16445896","Закрыта","28.07.2021 13:09:17","MVNO","Телефония (MVNO)","Исходящие местные вызовы","31.07.2021 13:09:17","нет","19775","VTB L2","19634","2"
"TT16445898","Закрыта","28.07.2021 13:09:21","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 13:09:21","нет","831","NPS","831","1"
"TT16445899","Закрыта","28.07.2021 13:09:25","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:09:25","нет","291","OBO","291","1"
"TT16445900","Закрыта","28.07.2021 13:09:27","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:09:27","нет","831","NPS","831","1"
"TT16445901","Закрыта","28.07.2021 13:09:34","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:09:34","нет","1788","OBO","1788","1"
"TT16445902","Закрыта","28.07.2021 13:09:36","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 5:09:36","нет","832","Technology TT","832","1"
"TT16445903","Закрыта","28.07.2021 13:09:36","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:09:36","нет","64","OBO","64","1"
"TT16445904","Закрыта","28.07.2021 13:09:39","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 13:09:39","нет","832","Technology TT","832","1"
"TT16445905","Закрыта","28.07.2021 13:09:43","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","27.09.2021 13:09:43","нет","22989","OBO","22989","1"
"TT16445906","Закрыта","28.07.2021 13:09:44","Администрирование","Документация В2С","Копии документов для Tele2","31.07.2021 13:09:44","нет","34556","OBO","34556","1"
"TT16445907","Закрыта","28.07.2021 13:09:54","Администрирование","Администрирование B2C","Переформление по смерти абонента","02.08.2021 13:09:54","нет","142","OBO","142","1"
"TT16445908","Закрыта","28.07.2021 13:10:00","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 13:10:00","нет","830","NPS","830","1"
"TT16445909","Закрыта","28.07.2021 13:10:04","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:10:04","нет","136","BO MOS","136","1"
"TT16445910","Закрыта","28.07.2021 13:10:18","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:10:18","нет","831","Technology TT","831","1"
"TT16445911","Закрыта","28.07.2021 13:10:18","Претензия","Письменная претензия","Ответ на письменную претензию","27.08.2021 13:10:18","нет","40138","BO MOS","40138","1"
"TT16445913","Закрыта","28.07.2021 13:10:20","MVNO","Передача данных (MVNO)","Нет соединения","31.07.2021 13:10:20","нет","7665","OBO","2853","2"
"TT16445913","Закрыта","28.07.2021 13:10:20","MVNO","Передача данных (MVNO)","Нет соединения","31.07.2021 13:10:20","нет","7665","RT L2","4810","1"
"TT16445913","Закрыта","28.07.2021 13:10:20","MVNO","Передача данных (MVNO)","Нет соединения","31.07.2021 13:10:20","нет","7665","Tech SPB WEST","2","1"
"TT16445914","Закрыта","28.07.2021 13:10:35","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 5:10:35","нет","831","Technology TT","831","1"
"TT16445915","Закрыта","28.07.2021 13:10:42","Претензия","CAMEL/внутрисетевой роуминг","Нет исходящей связи","31.07.2021 13:10:42","нет","17","OBO","17","1"
"TT16445916","Закрыта","28.07.2021 13:10:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:10:48","нет","2100","OBO","2100","1"
"TT16445917","Закрыта","28.07.2021 13:11:00","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:11:00","нет","230","OBO","230","1"
"TT16445918","Закрыта","28.07.2021 13:11:04","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:11:04","нет","4252","BO MOS","4252","1"
"TT16445919","Закрыта","28.07.2021 13:11:08","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 13:11:08","нет","829","NPS","829","1"
"TT16445920","Закрыта","28.07.2021 13:11:12","Администрирование","Администрирование B2B","КАТС_Запись звука","31.07.2021 21:11:12","нет","2952","B2B Admin","2952","1"
"TT16445923","Закрыта","28.07.2021 13:11:24","Администрирование","Одобрение ЭРФ","Переоформление","29.07.2021 13:11:24","нет","1464","OBO","1464","1"
"TT16445924","Закрыта","28.07.2021 13:11:25","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 13:11:25","нет","12966","OBO","12966","1"
"TT16445925","Закрыта","28.07.2021 13:11:30","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:11:30","нет","829","NPS","829","1"
"TT16445927","Закрыта","28.07.2021 13:11:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:11:37","нет","132","OBO","132","1"
"TT16445928","Закрыта","28.07.2021 13:11:38","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:11:38","нет","243","OBO","243","1"
"TT16445929","Закрыта","28.07.2021 13:11:40","Претензия","Запрос надзорного органа","Для суда","02.08.2021 5:11:40","нет","12848","OBO","12848","1"
"TT16445930","Закрыта","28.07.2021 13:11:48","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 13:11:48","нет","3232","OBO","82","2"
"TT16445930","Закрыта","28.07.2021 13:11:48","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 13:11:48","нет","3232","Tech MOS NWS","2729","1"
"TT16445930","Закрыта","28.07.2021 13:11:48","MVNO","Сеть (MVNO)","Поиск сети","31.07.2021 13:11:48","нет","3232","RT L2","421","1"
"TT16445931","Закрыта","28.07.2021 13:11:52","Администрирование","Документация В2С","Копии документов для Tele2","31.07.2021 13:11:52","нет","1271","OBO","1271","1"
"TT16445933","Закрыта","28.07.2021 13:12:05","Претензия","Телефония","Недостаточно средств","31.07.2021 13:12:05","нет","2968","OBO","2968","1"
"TT16445934","Закрыта","28.07.2021 13:12:14","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:12:14","нет","828","NPS","828","1"
"TT16445936","Закрыта","28.07.2021 13:12:18","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:12:18","нет","136","BO MOS","136","1"
"TT16445937","Закрыта","28.07.2021 13:12:24","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 21:12:24","нет","79","OBO","79","1"
"TT16445938","Закрыта","28.07.2021 13:12:26","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 5:12:26","нет","829","Technology TT","829","1"
"TT16445939","Закрыта","28.07.2021 13:12:41","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 21:12:41","нет","89","OBO","89","1"
"TT16445940","Закрыта","28.07.2021 13:13:00","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:13:00","нет","828","Technology TT","828","1"
"TT16445941","Закрыта","28.07.2021 13:13:03","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:13:03","нет","127","BO MOS","127","1"
"TT16445942","Закрыта","28.07.2021 13:13:04","Администрирование","Администрирование B2B","Управление Общими пакетами","29.07.2021 13:13:04","нет","1290","B2B Admin","1290","1"
"TT16445947","Закрыта","28.07.2021 13:13:20","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 13:13:20","нет","18817","OBO","16835","1"
"TT16445947","Закрыта","28.07.2021 13:13:20","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 13:13:20","нет","18817","Contact_Center","1982","1"
"TT16445952","Закрыта","28.07.2021 13:13:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 13:13:26","нет","12993","OBO","12993","1"
"TT16445962","Закрыта","28.07.2021 13:13:38","Претензия","Передача данных","Нет соединения 4G","31.07.2021 13:13:38","нет","2775","OBO","2770","2"
"TT16445962","Закрыта","28.07.2021 13:13:38","Претензия","Передача данных","Нет соединения 4G","31.07.2021 13:13:38","нет","2775","Tech SPB NORTH","5","1"
"TT16445984","Закрыта","28.07.2021 13:14:27","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 21:14:27","нет","79","OBO","79","1"
"TT16445985","Закрыта","28.07.2021 13:14:33","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:14:33","нет","64","OBO","64","1"
"TT16445986","Закрыта","28.07.2021 13:14:34","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 5:14:34","нет","827","Technology TT","827","1"
"TT16445987","Закрыта","28.07.2021 13:14:37","Администрирование","Администрирование B2B","Создание нового лицевого счета","29.07.2021 13:14:37","нет","1327","B2B Admin","1327","1"
"TT16445990","Закрыта","28.07.2021 13:14:40","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:14:40","нет","61","OBO","61","1"
"TT16445992","Закрыта","28.07.2021 13:14:42","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:14:42","нет","827","Technology TT","827","1"
"TT16445994","Закрыта","28.07.2021 13:14:46","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","29.07.2021 13:14:46","нет","1428","B2B Admin","1428","1"
"TT16445997","Закрыта","28.07.2021 13:14:58","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:14:58","нет","206","OBO","206","1"
"TT16445999","Закрыта","28.07.2021 13:15:05","Претензия","Сеть","Поиск сети","31.07.2021 13:15:05","нет","2910","OBO","1442","1"
"TT16445999","Закрыта","28.07.2021 13:15:05","Претензия","Сеть","Поиск сети","31.07.2021 13:15:05","нет","2910","Tech MOS SEA","1439","1"
"TT16445999","Закрыта","28.07.2021 13:15:05","Претензия","Сеть","Поиск сети","31.07.2021 13:15:05","нет","2910","Tech MOS","29","1"
"TT16446002","Закрыта","28.07.2021 13:15:16","Претензия","Претензии к дилеру","Некорректная информация","04.08.2021 13:15:16","нет","10041","OBO","10041","1"
"TT16446004","Закрыта","28.07.2021 13:15:21","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 13:15:21","нет","7050","Мониторинг","7050","1"
"TT16446008","Закрыта","28.07.2021 13:15:29","Администрирование","Администрирование B2C","Ошибочный наличный платёж","28.07.2021 21:15:29","нет","82","OBO","82","1"
"TT16446009","Закрыта","28.07.2021 13:15:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:15:31","нет","2840","OBO","2840","1"
"TT16446010","Закрыта","28.07.2021 13:15:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:15:32","нет","2848","OBO","2848","1"
"TT16446014","Закрыта","28.07.2021 13:15:47","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:15:47","нет","2904","Tech TOM","0","1"
"TT16446014","Закрыта","28.07.2021 13:15:47","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:15:47","нет","2904","OBO","2904","1"
"TT16446018","Закрыта","28.07.2021 13:16:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 13:16:03","нет","12963","OBO","12963","1"
"TT16446021","Закрыта","28.07.2021 13:16:11","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:16:11","нет","824","NPS","824","1"
"TT16446025","Закрыта","28.07.2021 13:16:20","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:16:20","нет","824","NPS","824","1"
"TT16446028","Закрыта","28.07.2021 13:16:25","Претензия","Сеть","Поиск сети","31.07.2021 13:16:25","нет","47","Tech MOS","32","1"
"TT16446028","Закрыта","28.07.2021 13:16:25","Претензия","Сеть","Поиск сети","31.07.2021 13:16:25","нет","47","OBO","15","1"
"TT16446029","Закрыта","28.07.2021 13:16:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:16:25","нет","135","BO MOS","135","1"
"TT16446033","Закрыта","28.07.2021 13:16:29","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:16:29","нет","825","Technology TT","825","1"
"TT16446035","Закрыта","28.07.2021 13:16:32","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","31.07.2021 13:16:32","нет","20","OBO","20","1"
"TT16446037","Закрыта","28.07.2021 13:16:33","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:16:33","нет","59","OBO","59","1"
"TT16446039","Закрыта","28.07.2021 13:16:40","Претензия","Сеть","Поиск сети","31.07.2021 13:16:40","нет","4209","Tech RYZ","0","1"
"TT16446039","Закрыта","28.07.2021 13:16:40","Претензия","Сеть","Поиск сети","31.07.2021 13:16:40","нет","4209","OBO","4209","1"
"TT16446040","Закрыта","28.07.2021 13:16:42","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:16:42","нет","2922","OBO","2719","1"
"TT16446040","Закрыта","28.07.2021 13:16:42","Претензия","Телефония","Не поступают входящие вызовы","31.07.2021 13:16:42","нет","2922","Tech SRV","203","1"
"TT16446041","Закрыта","28.07.2021 13:16:42","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:16:42","нет","199","OBO","199","1"
"TT16446042","Закрыта","28.07.2021 13:16:43","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","29.07.2021 13:16:43","нет","1435","B2B Admin","1435","1"
"TT16446043","Закрыта","28.07.2021 13:17:05","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:17:05","нет","823","NPS","823","1"
"TT16446044","Закрыта","28.07.2021 13:17:07","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 13:17:07","нет","823","NPS","823","1"
"TT16446045","Закрыта","28.07.2021 13:17:09","Претензия","Передача данных","Нет соединения 4G","11.08.2021 13:17:09","нет","13176","OBO","12122","2"
"TT16446045","Закрыта","28.07.2021 13:17:09","Претензия","Передача данных","Нет соединения 4G","11.08.2021 13:17:09","нет","13176","Tech PRM","1054","1"
"TT16446046","Закрыта","28.07.2021 13:17:11","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.08.2021 13:17:11","нет","21847","OBO","21847","1"
"TT16446047","Закрыта","28.07.2021 13:17:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:17:31","нет","2096","OBO","2096","1"
"TT16446050","Закрыта","28.07.2021 13:17:39","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","02.08.2021 13:17:39","нет","1593","Corp CHE","47","2"
"TT16446050","Закрыта","28.07.2021 13:17:39","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","02.08.2021 13:17:39","нет","1593","B2B Admin","1428","1"
"TT16446050","Закрыта","28.07.2021 13:17:39","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","02.08.2021 13:17:39","нет","1593","CKBO B2B","118","3"
"TT16446051","Закрыта","28.07.2021 13:17:56","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:17:56","нет","125","BO MOS","125","1"
"TT16446052","Закрыта","28.07.2021 13:18:00","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:18:00","нет","1422","OBO","1422","1"
"TT16446054","Закрыта","28.07.2021 13:18:31","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:18:31","нет","1564","OBO","1564","1"
"TT16446055","Закрыта","28.07.2021 13:18:40","Администрирование","Администрирование B2B","Заявка от действующего клиента","29.07.2021 13:18:40","нет","12","Telesales","12","1"
"TT16446056","Закрыта","28.07.2021 13:18:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 13:18:46","нет","12999","OBO","12999","1"
"TT16446057","Закрыта","28.07.2021 13:18:48","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 13:18:48","нет","4824","OBO","4824","1"
"TT16446059","Закрыта","28.07.2021 13:18:57","Администрирование","Одобрение ЭРФ","Переоформление","29.07.2021 13:18:57","нет","1457","OBO","1457","1"
"TT16446060","Закрыта","28.07.2021 13:19:03","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:19:03","нет","62","OBO","62","1"
"TT16446062","Закрыта","28.07.2021 13:19:11","MVNO","Передача данных (MVNO)","Низкая скорость","31.07.2021 13:19:11","нет","3238","OBO","1439","2"
"TT16446062","Закрыта","28.07.2021 13:19:11","MVNO","Передача данных (MVNO)","Низкая скорость","31.07.2021 13:19:11","нет","3238","RT L2","1799","1"
"TT16446062","Закрыта","28.07.2021 13:19:11","MVNO","Передача данных (MVNO)","Низкая скорость","31.07.2021 13:19:11","нет","3238","Tech TUL","0","1"
"TT16446064","Закрыта","28.07.2021 13:19:20","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 1:19:20","нет","137","OBO","137","1"
"TT16446065","Закрыта","28.07.2021 13:19:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:19:21","нет","134","BO MOS","134","1"
"TT16446066","Закрыта","28.07.2021 13:19:21","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","27.09.2021 13:19:21","нет","75197","Координатор OBO","4","1"
"TT16446066","Закрыта","28.07.2021 13:19:21","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","27.09.2021 13:19:21","нет","75197","OBO","75193","2"
"TT16446068","Закрыта","28.07.2021 13:19:32","Администрирование","Администрирование B2B","Заявка потенциального клиента","29.07.2021 13:19:32","нет","12","DS MOS","12","1"
"TT16446071","Закрыта","28.07.2021 13:20:11","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:20:11","нет","820","NPS","820","1"
"TT16446072","Закрыта","28.07.2021 13:20:27","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 5:20:27","нет","821","Technology TT","821","1"
"TT16446073","Закрыта","28.07.2021 13:20:29","Администрирование","ГОЗ (corpzapros)","Перенос денежных средств","29.07.2021 13:20:29","нет","4","CKBO B2B","4","1"
"TT16446074","Закрыта","28.07.2021 13:20:32","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.08.2021 13:20:32","нет","35870","OBO","35870","1"
"TT16446075","Закрыта","28.07.2021 13:20:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 13:20:33","нет","125","OBO","125","1"
"TT16446076","Закрыта","28.07.2021 13:20:38","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 5:20:38","нет","821","Technology TT","821","1"
"TT16446077","Закрыта","28.07.2021 13:20:49","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:20:49","нет","2838","OBO","2838","1"
"TT16446078","Закрыта","28.07.2021 13:20:49","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.08.2021 13:20:49","нет","21797","OBO","21797","1"
"TT16446079","Закрыта","28.07.2021 13:20:49","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 13:20:49","нет","821","Technology TT","821","1"
"TT16446080","Закрыта","28.07.2021 13:20:55","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","28.07.2021 21:20:55","нет","447","B2B Admin","447","1"
"TT16446081","Закрыта","28.07.2021 13:20:57","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 5:20:57","нет","821","Technology TT","821","1"
"TT16446082","Закрыта","28.07.2021 13:21:09","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 5:21:09","нет","820","Technology TT","820","1"
"TT16446086","Закрыта","28.07.2021 13:21:27","Администрирование","Администрирование B2C","Корректировка РФА","30.07.2021 13:21:27","да","2942","OBO","2942","1"
"TT16446087","Закрыта","28.07.2021 13:21:27","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 13:21:27","нет","819","NPS","819","1"
"TT16446088","Закрыта","28.07.2021 13:21:38","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 5:21:38","нет","820","Technology TT","820","1"
"TT16446090","Закрыта","28.07.2021 13:21:51","Администрирование","Администрирование B2B","Нестандартное обращение","31.07.2021 13:21:51","нет","84","Corp KAZ","84","1"
"TT16446091","Закрыта","28.07.2021 13:22:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 13:22:12","нет","2843","OBO","2843","1"
"TT16446092","Закрыта","28.07.2021 13:22:16","Претензия","Сеть","Поиск сети","11.08.2021 13:22:16","нет","18806","OBO","10057","1"
