"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16425363","Закрыта","26.07.2021 11:32:44","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 11:32:44","нет","928","NPS","928","1"
"TT16425364","Закрыта","26.07.2021 11:32:44","Администрирование","Администрирование B2C","Регистрационная форма","28.07.2021 11:32:44","нет","2639","OBO","2639","1"
"TT16425366","Закрыта","26.07.2021 11:32:50","Претензия","CCB","Жалоба на сотрудника телемаркетинга","27.07.2021 11:32:50","нет","929","Technology TT","929","1"
"TT16425368","Закрыта","26.07.2021 11:33:06","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:33:06","нет","24","OBO","24","1"
"TT16425369","Закрыта","26.07.2021 11:33:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.08.2021 11:33:19","нет","13103","OBO","13103","1"
"TT16425370","Закрыта","26.07.2021 11:33:21","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:33:21","нет","364","OBO","364","1"
"TT16425371","Закрыта","26.07.2021 11:33:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:33:29","нет","1317","BO MOS","1317","1"
"TT16425372","Закрыта","26.07.2021 11:33:30","Претензия","Тарификация","Роуминг","30.07.2021 11:33:30","нет","8","OBO","8","1"
"TT16425373","Закрыта","26.07.2021 11:33:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 11:33:33","нет","13970","OBO","13970","1"
"TT16425374","Закрыта","26.07.2021 11:33:40","Администрирование","Администрирование B2B","Акт сверки","27.07.2021 11:33:40","нет","175","B2B Admin","175","1"
"TT16425376","Закрыта","26.07.2021 11:33:47","Претензия","USSD","Прочие команды","30.07.2021 11:33:47","нет","1522","OBO","1522","1"
"TT16425377","Закрыта","26.07.2021 11:33:54","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:33:54","нет","8933","Мониторинг","8933","1"
"TT16425378","Закрыта","26.07.2021 11:34:10","Администрирование","Администрирование B2C","Переформление по смерти абонента","31.07.2021 11:34:10","нет","5606","OBO","5606","1"
"TT16425379","Закрыта","26.07.2021 11:34:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:34:12","нет","821","OBO","821","1"
"TT16425382","Закрыта","26.07.2021 11:34:20","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:34:20","нет","8945","Мониторинг","8945","1"
"TT16425385","Закрыта","26.07.2021 11:34:26","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","29.07.2021 11:34:26","нет","3237","OBO","3037","1"
"TT16425385","Закрыта","26.07.2021 11:34:26","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","29.07.2021 11:34:26","нет","3237","Интернет магазин МР Волга","200","1"
"TT16425390","Закрыта","26.07.2021 11:34:45","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:34:45","нет","1974","OBO","1974","1"
"TT16425392","Закрыта","26.07.2021 11:34:50","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:34:50","нет","1995","OBO","1995","1"
"TT16425394","Закрыта","26.07.2021 11:34:55","Администрирование","Одобрение ЭРФ","Переоформление","30.07.2021 11:34:55","нет","5712","B2B Admin","4328","1"
"TT16425394","Закрыта","26.07.2021 11:34:55","Администрирование","Одобрение ЭРФ","Переоформление","30.07.2021 11:34:55","нет","5712","OBO","1378","1"
"TT16425394","Закрыта","26.07.2021 11:34:55","Администрирование","Одобрение ЭРФ","Переоформление","30.07.2021 11:34:55","нет","5712","Corp SMO","6","1"
"TT16425395","Закрыта","26.07.2021 11:35:01","Администрирование","Администрирование B2C","Перечисление на номер телефона","10.08.2021 11:35:01","нет","1162","OBO","1162","1"
"TT16425396","Закрыта","26.07.2021 11:35:05","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:35:05","нет","308","OBO","308","1"
"TT16425397","Закрыта","26.07.2021 11:35:06","Претензия","NPS","Телефония - Сеть недоступна","26.07.2022 11:35:06","нет","925","NPS","925","1"
"TT16425398","Закрыта","26.07.2021 11:35:11","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:35:11","нет","1307","OBO","1307","1"
"TT16425399","Закрыта","26.07.2021 11:35:13","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 3:35:13","нет","926","Technology TT","926","1"
"TT16425400","Закрыта","26.07.2021 11:35:24","Администрирование","Администрирование B2C","Заявка на замену сим 4G","29.07.2021 11:35:24","нет","4208","OBO","4208","1"
"TT16425401","Закрыта","26.07.2021 11:35:27","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 3:35:27","нет","926","Technology TT","926","1"
"TT16425402","Закрыта","26.07.2021 11:35:29","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:35:29","нет","21","OBO","21","1"
"TT16425403","Закрыта","26.07.2021 11:35:31","Претензия","CCB","Жалоба на сотрудника телемаркетинга","27.07.2021 11:35:31","нет","926","Technology TT","926","1"
"TT16425404","Закрыта","26.07.2021 11:35:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:35:35","нет","1136","OBO","1136","1"
"TT16425405","Закрыта","26.07.2021 11:35:35","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.08.2021 11:35:35","нет","13108","OBO","13108","1"
"TT16425406","Закрыта","26.07.2021 11:35:40","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 11:35:40","нет","925","NPS","925","1"
"TT16425408","Закрыта","26.07.2021 11:35:51","Администрирование","Администрирование B2B","Акт сверки","27.07.2021 11:35:51","нет","178","B2B Admin","178","1"
"TT16425410","Закрыта","26.07.2021 11:36:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 11:36:03","нет","13030","BO MOS","13030","1"
"TT16425412","Закрыта","26.07.2021 11:36:18","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:36:18","нет","1752","OBO","1752","1"
"TT16425415","Закрыта","26.07.2021 11:36:25","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:36:25","нет","925","Technology TT","925","1"
"TT16425416","Закрыта","26.07.2021 11:36:30","Претензия","Личный кабинет","Проблема в работе ЛК","30.07.2021 11:36:30","нет","48","OBO","48","1"
"TT16425417","Закрыта","26.07.2021 11:36:31","Претензия","Тарификация","Роуминг","30.07.2021 11:36:31","нет","506","OBO","506","1"
"TT16425418","Закрыта","26.07.2021 11:36:40","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:36:40","нет","925","Technology TT","925","1"
"TT16425419","Закрыта","26.07.2021 11:36:42","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:36:42","нет","365","OBO","365","1"
"TT16425420","Закрыта","26.07.2021 11:36:51","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","27.07.2021 11:36:51","нет","256","B2B Admin","256","1"
"TT16425421","Закрыта","26.07.2021 11:36:53","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:36:53","да","2559","OBO","2559","1"
"TT16425422","Закрыта","26.07.2021 11:37:21","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:37:21","нет","300","OBO","300","1"
"TT16425423","Закрыта","26.07.2021 11:37:30","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:37:30","нет","1316","BO MOS","1316","1"
"TT16425424","Закрыта","26.07.2021 11:37:35","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:37:35","нет","924","Technology TT","924","1"
"TT16425425","Закрыта","26.07.2021 11:37:40","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 11:37:40","нет","254","OBO","254","1"
"TT16425426","Закрыта","26.07.2021 11:37:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.08.2021 11:37:41","нет","6333","OBO","6333","1"
"TT16425427","Закрыта","26.07.2021 11:37:42","Администрирование","Одобрение ЭРФ","Переоформление","27.07.2021 11:37:42","нет","253","OBO","253","1"
"TT16425428","Закрыта","26.07.2021 11:37:45","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:37:45","нет","796","OBO","796","1"
"TT16425429","Закрыта","26.07.2021 11:37:46","Претензия","Телефония","Шумы, помехи","29.07.2021 11:37:46","нет","4424","Tech BEL","2851","1"
"TT16425429","Закрыта","26.07.2021 11:37:46","Претензия","Телефония","Шумы, помехи","29.07.2021 11:37:46","нет","4424","OBO","1573","1"
"TT16425430","Закрыта","26.07.2021 11:37:46","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:37:46","нет","1996","OBO","1996","1"
"TT16425431","Закрыта","26.07.2021 11:37:46","Претензия","CCB","Для Digital: помощь с заказом","27.07.2021 11:37:46","нет","491","E-Shop","491","1"
"TT16425432","Закрыта","26.07.2021 11:38:09","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:38:09","нет","301","OBO","301","1"
"TT16425433","Закрыта","26.07.2021 11:38:14","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","02.08.2021 11:38:14","нет","923","Technology TT","923","1"
"TT16425434","Закрыта","26.07.2021 11:38:14","Администрирование","Администрирование B2B","Внесение данных конечных пользователей","27.07.2021 11:38:14","нет","271","B2B Admin","271","1"
"TT16425435","Закрыта","26.07.2021 11:38:20","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:38:20","нет","367","OBO","367","1"
"TT16425436","Закрыта","26.07.2021 11:38:26","Претензия","USSD","Проверка баланса","30.07.2021 11:38:26","нет","199","OBO","199","1"
"TT16425437","Закрыта","26.07.2021 11:38:32","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:38:32","нет","23","OBO","23","1"
"TT16425438","Отменена","26.07.2021 11:38:34","Администрирование","Администрирование B2C","Блокировка СБ","","нет","","","",""
"TT16425440","Закрыта","26.07.2021 11:38:46","Администрирование","Администрирование B2C","Смена владельца","31.07.2021 11:38:46","нет","1440","OBO","1440","1"
"TT16425441","Закрыта","26.07.2021 11:38:47","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:38:47","нет","30","OBO","30","1"
"TT16425442","Закрыта","26.07.2021 11:38:48","Администрирование","Администрирование B2C","Смена владельца","31.07.2021 11:38:48","нет","1310","OBO","1310","1"
"TT16425447","Закрыта","26.07.2021 11:39:03","Администрирование","ЭДО","Вопросы по договору","29.07.2021 11:39:03","нет","23287","Corp RYZ","23287","1"
"TT16425448","Закрыта","26.07.2021 11:39:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:39:06","нет","2010","OBO","2010","1"
"TT16425449","Закрыта","26.07.2021 11:39:07","Претензия","Личный кабинет","Проблема в работе ЛК","30.07.2021 11:39:07","нет","53","OBO","53","1"
"TT16425450","Закрыта","26.07.2021 11:39:10","Претензия","Передача данных","Нет соединения LTE-450","29.07.2021 11:39:10","нет","3009","OBO","3009","1"
"TT16425453","Закрыта","26.07.2021 11:39:18","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:39:18","нет","3159","BO MOS","3159","1"
"TT16425455","Закрыта","26.07.2021 11:39:36","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:39:36","нет","2028","OBO","2028","1"
"TT16425456","Закрыта","26.07.2021 11:39:38","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","29.07.2021 11:39:38","нет","260","OBO","260","1"
"TT16425457","Закрыта","26.07.2021 11:39:42","Администрирование","Администрирование B2B","Заявка от действующего клиента","27.07.2021 11:39:42","нет","21","Telesales","21","1"
"TT16425458","Закрыта","26.07.2021 11:39:42","Претензия","Сеть","Поиск сети","29.07.2021 11:39:42","нет","4403","Tech MOS SWS","2837","1"
"TT16425458","Закрыта","26.07.2021 11:39:42","Претензия","Сеть","Поиск сети","29.07.2021 11:39:42","нет","4403","Tech MOS","4","1"
"TT16425458","Закрыта","26.07.2021 11:39:42","Претензия","Сеть","Поиск сети","29.07.2021 11:39:42","нет","4403","OBO","1562","1"
"TT16425459","Закрыта","26.07.2021 11:39:43","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 3:39:43","нет","922","Technology TT","922","1"
"TT16425460","Закрыта","26.07.2021 11:39:44","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","25.11.2021 3:39:44","нет","922","Technology TT","922","1"
"TT16425461","Закрыта","26.07.2021 11:39:49","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:39:49","нет","28","OBO","28","1"
"TT16425462","Закрыта","26.07.2021 11:39:58","Претензия","CAMEL/внутрисетевой роуминг","Нет входящей связи","29.07.2021 11:39:58","нет","211","OBO","211","1"
"TT16425463","Закрыта","26.07.2021 11:39:59","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 3:39:59","нет","921","Technology TT","921","1"
"TT16425464","Закрыта","26.07.2021 11:40:02","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 11:40:02","нет","920","NPS","920","1"
"TT16425466","Закрыта","26.07.2021 11:40:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:40:12","нет","2036","OBO","2036","1"
"TT16425467","Закрыта","26.07.2021 11:40:14","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","05.08.2021 11:40:14","нет","13107","OBO","13107","1"
"TT16425468","Закрыта","26.07.2021 11:40:14","Претензия","Технологическая заявка","Длительные проблемы с сетью","26.07.2022 11:40:14","нет","921","Technology TT","921","1"
"TT16425469","Закрыта","26.07.2021 11:40:16","Претензия","Телефония","Шумы, помехи","29.07.2021 11:40:16","нет","3199","OBO","357","1"
"TT16425469","Закрыта","26.07.2021 11:40:16","Претензия","Телефония","Шумы, помехи","29.07.2021 11:40:16","нет","3199","Tech MOS SWS","2836","1"
"TT16425469","Закрыта","26.07.2021 11:40:16","Претензия","Телефония","Шумы, помехи","29.07.2021 11:40:16","нет","3199","Tech MOS","6","1"
"TT16425470","Закрыта","26.07.2021 11:40:16","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:40:16","нет","307","OBO","307","1"
"TT16425471","Закрыта","26.07.2021 11:40:53","Администрирование","Администрирование B2B","Создание агентской точки продаж","27.07.2021 11:40:53","нет","8","CKBO B2B","8","1"
"TT16425473","Закрыта","26.07.2021 11:41:03","Претензия","NPS","Телефония - Сеть недоступна","26.07.2022 11:41:03","нет","919","NPS","919","1"
"TT16425474","Закрыта","26.07.2021 11:41:07","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 3:41:07","нет","920","Technology TT","920","1"
"TT16425475","Закрыта","26.07.2021 11:41:08","Претензия","Технологическая заявка","Низкая скорость передачи данных","25.11.2021 3:41:08","нет","920","Technology TT","920","1"
"TT16425477","Закрыта","26.07.2021 11:42:02","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:42:02","нет","919","Technology TT","919","1"
"TT16425479","Закрыта","26.07.2021 11:42:06","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","25.11.2021 3:42:06","нет","919","Technology TT","919","1"
"TT16425480","Закрыта","26.07.2021 11:42:10","MVNO","SMS (MVNO)","Не отправить SMS","27.07.2021 11:42:10","нет","3278","RT L2","3252","1"
"TT16425480","Закрыта","26.07.2021 11:42:10","MVNO","SMS (MVNO)","Не отправить SMS","27.07.2021 11:42:10","нет","3278","OBO","26","1"
"TT16425481","Закрыта","26.07.2021 11:42:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:42:15","нет","1305","OBO","1305","1"
"TT16425482","Закрыта","26.07.2021 11:42:17","Претензия","Жалобы на обслуживание клиентов","Жалоба на ПМ","29.07.2021 11:42:17","нет","20039","Corp SPB","20039","1"
"TT16425484","Закрыта","26.07.2021 11:42:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:42:21","нет","1900","OBO","1900","1"
"TT16425485","Закрыта","26.07.2021 11:42:22","Претензия","Сервисы","Проблема сим-карты","29.07.2021 11:42:22","нет","1968","OBO","1968","1"
"TT16425486","Закрыта","26.07.2021 11:42:22","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 11:42:22","нет","918","NPS","918","1"
"TT16425487","Закрыта","26.07.2021 11:42:24","Претензия","CCB","Жалоба на сотрудника телемаркетинга","27.07.2021 11:42:24","нет","919","Technology TT","919","1"
"TT16425488","Закрыта","26.07.2021 11:42:27","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 11:42:27","нет","918","NPS","918","1"
"TT16425489","Закрыта","26.07.2021 11:42:28","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:42:28","нет","919","Technology TT","919","1"
"TT16425490","Закрыта","26.07.2021 11:42:29","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 19:42:29","нет","24","OBO","24","1"
"TT16425491","Закрыта","26.07.2021 11:42:36","Администрирование","Администрирование B2C","Регистрационная форма","28.07.2021 11:42:36","нет","2631","OBO","2631","1"
"TT16425492","Закрыта","26.07.2021 11:42:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:42:41","нет","1314","BO MOS","1314","1"
"TT16425493","Закрыта","26.07.2021 11:42:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:42:41","нет","2037","OBO","2037","1"
"TT16425495","Закрыта","26.07.2021 11:42:55","Претензия","Wink","Обмен минут на кино","30.07.2021 11:42:55","нет","380","OBO","380","1"
"TT16425496","Закрыта","26.07.2021 11:42:58","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","10.08.2021 11:42:58","нет","37558","OBO","37558","1"
"TT16425497","Закрыта","26.07.2021 11:42:59","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 11:42:59","нет","6328","OBO","6328","1"
"TT16425502","Закрыта","26.07.2021 11:43:16","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:43:16","нет","1134","OBO","1134","1"
"TT16425503","Закрыта","26.07.2021 11:43:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 11:43:17","нет","13110","OBO","13110","1"
"TT16425504","Закрыта","26.07.2021 11:43:29","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:43:29","нет","918","Technology TT","918","1"
"TT16425505","Закрыта","26.07.2021 11:43:29","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","28.07.2021 11:43:29","нет","33","CKBO B2B","33","1"
"TT16425506","Закрыта","26.07.2021 11:43:30","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:43:30","нет","2040","OBO","2040","1"
"TT16425507","Закрыта","26.07.2021 11:43:32","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:43:32","нет","8951","Мониторинг","8951","1"
"TT16425508","Закрыта","26.07.2021 11:43:34","Администрирование","Администрирование B2B","Бизнес окружение подключение","28.07.2021 11:43:34","нет","2714","B2B Admin","2714","1"
"TT16425509","Закрыта","26.07.2021 11:43:37","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:43:37","нет","918","Technology TT","918","1"
"TT16425510","Закрыта","26.07.2021 11:43:39","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","25.09.2021 11:43:39","нет","21705","OBO","21705","1"
"TT16425512","Закрыта","26.07.2021 11:44:04","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:44:04","нет","8959","Мониторинг","8959","1"
"TT16425514","Закрыта","26.07.2021 11:44:21","Претензия","Письменная претензия","Ответ на письменную претензию","25.08.2021 11:44:21","нет","21526","Tech RYZ","9590","1"
"TT16425514","Закрыта","26.07.2021 11:44:21","Претензия","Письменная претензия","Ответ на письменную претензию","25.08.2021 11:44:21","нет","21526","OBO","11936","2"
"TT16425515","Закрыта","26.07.2021 11:44:41","Претензия","Корпоративная АТС","Не работает переадресация на сотрудника","29.07.2021 11:44:41","нет","116","OBO","116","1"
"TT16425516","Закрыта","26.07.2021 11:44:42","Претензия","Передача данных","Низкая скорость LTE-450","29.07.2021 11:44:42","нет","3104","OBO","3062","2"
"TT16425516","Закрыта","26.07.2021 11:44:42","Претензия","Передача данных","Низкая скорость LTE-450","29.07.2021 11:44:42","нет","3104","Tech TVE","42","1"
"TT16425517","Закрыта","26.07.2021 11:44:48","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:44:48","нет","296","OBO","296","1"
"TT16425518","Закрыта","26.07.2021 11:44:51","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:44:51","нет","302","OBO","302","1"
"TT16425519","Закрыта","26.07.2021 11:44:52","Претензия","Сеть","Поиск сети","29.07.2021 11:44:52","нет","3188","Tech MOS","2","1"
"TT16425519","Закрыта","26.07.2021 11:44:52","Претензия","Сеть","Поиск сети","29.07.2021 11:44:52","нет","3188","Tech MOS SWS","2842","1"
"TT16425519","Закрыта","26.07.2021 11:44:52","Претензия","Сеть","Поиск сети","29.07.2021 11:44:52","нет","3188","OBO","344","1"
"TT16425520","Закрыта","26.07.2021 11:44:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","05.08.2021 11:44:54","нет","13112","OBO","13112","1"
"TT16425521","Закрыта","26.07.2021 11:44:54","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:44:54","нет","917","Technology TT","917","1"
"TT16425522","Закрыта","26.07.2021 11:45:00","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 11:45:00","нет","915","NPS","915","1"
"TT16425524","Закрыта","26.07.2021 11:45:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:45:17","нет","2040","OBO","2040","1"
"TT16425525","Закрыта","26.07.2021 11:45:18","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:45:18","нет","2686","OBO","2686","1"
"TT16425526","Закрыта","26.07.2021 11:45:29","Претензия","NPS","Передача данных - Низкая скорость","26.07.2022 11:45:29","нет","915","NPS","915","1"
"TT16425527","Закрыта","26.07.2021 11:45:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:45:39","нет","2041","OBO","2041","1"
"TT16425528","Закрыта","26.07.2021 11:45:42","Претензия","Претензии к дилеру","Продажа SIM по неверной стоимости","02.08.2021 11:45:42","нет","8925","OBO","8925","1"
"TT16425529","Закрыта","26.07.2021 11:45:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:45:47","нет","916","Technology TT","916","1"
"TT16425530","Закрыта","26.07.2021 11:45:51","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","27.07.2021 11:45:51","нет","299","B2B Admin","299","1"
"TT16425533","Закрыта","26.07.2021 11:46:13","Администрирование","Администрирование B2C","Заявка на замену сим 4G","29.07.2021 11:46:13","нет","4210","OBO","4210","1"
"TT16425536","Закрыта","26.07.2021 11:46:21","Претензия","CCB","Жалоба на сотрудника телемаркетинга","27.07.2021 11:46:21","нет","915","Technology TT","915","1"
"TT16425538","Закрыта","26.07.2021 11:46:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:46:37","нет","2043","OBO","2043","1"
"TT16425539","Закрыта","26.07.2021 11:46:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:46:40","нет","1300","OBO","1300","1"
"TT16425540","Закрыта","26.07.2021 11:46:45","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:46:45","нет","1744","OBO","1744","1"
"TT16425542","Закрыта","26.07.2021 11:47:08","Администрирование","Администрирование B2C","Переформление по смерти абонента","31.07.2021 11:47:08","нет","459","OBO","459","1"
"TT16425544","Закрыта","26.07.2021 11:47:27","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","25.11.2021 3:47:27","нет","914","Technology TT","914","1"
"TT16425545","Закрыта","26.07.2021 11:47:28","Претензия","Передача данных","Нет соединения 3G","29.07.2021 11:47:28","нет","3017","OBO","3017","1"
"TT16425546","Закрыта","26.07.2021 11:47:40","Претензия","NPS","Передача данных - Нет соединения","26.07.2022 11:47:40","нет","913","NPS","913","1"
"TT16425547","Закрыта","26.07.2021 11:47:41","Претензия","Тарификация","Тарификация минут/sms сверх пакета","30.07.2021 11:47:41","нет","370","OBO","370","1"
"TT16425548","Закрыта","26.07.2021 11:47:48","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","29.07.2021 11:47:48","нет","210","OBO","210","1"
"TT16425549","Закрыта","26.07.2021 11:47:50","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:47:50","нет","8971","Мониторинг","8971","1"
"TT16425550","Закрыта","26.07.2021 11:47:51","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","03.08.2021 11:47:51","нет","1401","Corp VOL","79","1"
"TT16425550","Закрыта","26.07.2021 11:47:51","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","03.08.2021 11:47:51","нет","1401","OBO","1322","2"
"TT16425551","Закрыта","26.07.2021 11:47:59","Претензия","CCB","Обратная связь на работу оператора КЦ","29.07.2021 11:47:59","нет","8990","Мониторинг","8990","1"
"TT16425552","Закрыта","26.07.2021 11:48:00","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","31.07.2021 11:48:00","нет","1135","OBO","1135","1"
"TT16425553","Закрыта","26.07.2021 11:48:02","Администрирование","Администрирование B2B","Бизнес окружение_информирование","29.07.2021 11:48:02","нет","354","Corp MOS","354","1"
"TT16425554","Закрыта","26.07.2021 11:48:03","Администрирование","Администрирование B2B","Закон Кудрявцева. Предоставление списка номеров","27.07.2021 11:48:03","нет","981","CKBO B2B","981","1"
"TT16425555","Закрыта","26.07.2021 11:48:03","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 23:48:03","нет","298","OBO","298","1"
"TT16425556","Закрыта","26.07.2021 11:48:08","Администрирование","Администрирование B2C","Перенос компенсации на основной баланс","29.07.2021 11:48:08","нет","4212","OBO","4212","1"
"TT16425558","Закрыта","26.07.2021 11:48:21","Претензия","Сеть","Поиск сети","29.07.2021 11:48:21","нет","4067","Tech BRN","1331","1"
"TT16425558","Закрыта","26.07.2021 11:48:21","Претензия","Сеть","Поиск сети","29.07.2021 11:48:21","нет","4067","OBO","2736","1"
"TT16425559","Закрыта","26.07.2021 11:48:24","Администрирование","Администрирование B2C","Корректировка регистрационных данных","28.07.2021 11:48:24","нет","1902","OBO","1902","1"
