"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16443416","Закрыта","28.07.2021 9:32:24","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:32:24","нет","1049","Technology TT","1049","1"
"TT16443419","Закрыта","28.07.2021 9:33:08","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:33:08","нет","1047","NPS","1047","1"
"TT16443424","Закрыта","28.07.2021 9:34:41","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:34:41","нет","1046","NPS","1046","1"
"TT16443427","Закрыта","28.07.2021 9:34:47","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:34:47","нет","2040","OBO","2040","1"
"TT16443433","Закрыта","28.07.2021 9:35:23","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","29.07.2021 9:35:23","нет","1391","B2B Admin","1391","1"
"TT16443435","Закрыта","28.07.2021 9:35:40","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:35:40","нет","1045","NPS","1045","1"
"TT16443436","Закрыта","28.07.2021 9:35:41","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:35:41","нет","1045","NPS","1045","1"
"TT16443437","Закрыта","28.07.2021 9:35:51","Претензия","NPS","Телефония - Сеть недоступна","28.07.2022 9:35:51","нет","1045","NPS","1045","1"
"TT16443440","Закрыта","28.07.2021 9:36:16","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:36:16","нет","1045","Technology TT","1045","1"
"TT16443442","Закрыта","28.07.2021 9:36:21","Претензия","Технологическая заявка","Проблема с безлимитными опциями","28.07.2022 9:36:21","нет","1045","Technology TT","1045","1"
"TT16443443","Закрыта","28.07.2021 9:36:22","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:36:22","нет","1045","Technology TT","1045","1"
"TT16443445","Закрыта","28.07.2021 9:36:44","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:36:44","нет","2044","OBO","2044","1"
"TT16443446","Закрыта","28.07.2021 9:36:46","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 1:36:46","нет","1045","Technology TT","1045","1"
"TT16443447","Закрыта","28.07.2021 9:36:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:36:54","нет","2047","OBO","2047","1"
"TT16443448","Закрыта","28.07.2021 9:36:56","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 9:36:56","нет","1045","Technology TT","1045","1"
"TT16443451","Закрыта","28.07.2021 9:37:15","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:37:15","нет","1044","Technology TT","1044","1"
"TT16443457","Закрыта","28.07.2021 9:38:14","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:38:14","нет","2050","OBO","2050","1"
"TT16443458","Закрыта","28.07.2021 9:38:16","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:38:16","нет","1042","NPS","1042","1"
"TT16443460","Закрыта","28.07.2021 9:38:26","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","29.07.2021 9:38:26","нет","1392","B2B Admin","1392","1"
"TT16443463","Закрыта","28.07.2021 9:39:27","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 1:39:27","нет","1042","Technology TT","1042","1"
"TT16443464","Закрыта","28.07.2021 9:39:27","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:39:27","нет","1041","NPS","1041","1"
"TT16443465","Закрыта","28.07.2021 9:39:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:39:32","нет","2053","OBO","2053","1"
"TT16443466","Закрыта","28.07.2021 9:39:34","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","01.08.2021 9:39:34","нет","1434","OBO","1434","1"
"TT16443468","Закрыта","28.07.2021 9:39:46","Администрирование","Администрирование B2B","Смена тарифного плана","28.07.2021 21:39:46","нет","1949","B2B Admin","1949","1"
"TT16443469","Закрыта","28.07.2021 9:39:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:39:48","нет","2057","OBO","2057","1"
"TT16443470","Закрыта","28.07.2021 9:39:57","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:39:57","нет","1042","Technology TT","1042","1"
"TT16443473","Закрыта","28.07.2021 9:40:22","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 1:40:22","нет","1041","Technology TT","1041","1"
"TT16443479","Закрыта","28.07.2021 9:41:11","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:41:11","нет","1039","NPS","1039","1"
"TT16443483","Закрыта","28.07.2021 9:41:50","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:41:50","нет","1039","NPS","1039","1"
"TT16443486","Закрыта","28.07.2021 9:42:12","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 1:42:12","нет","1039","Technology TT","1039","1"
"TT16443488","Закрыта","28.07.2021 9:42:26","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:42:26","нет","1039","Technology TT","1039","1"
"TT16443490","Закрыта","28.07.2021 9:43:01","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:43:01","нет","1037","NPS","1037","1"
"TT16443495","Закрыта","28.07.2021 9:43:47","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 9:43:47","нет","1038","Technology TT","1038","1"
"TT16443496","Закрыта","28.07.2021 9:43:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:43:54","нет","2079","OBO","2079","1"
"TT16443497","Закрыта","28.07.2021 9:44:05","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 9:44:05","нет","1036","NPS","1036","1"
"TT16443498","Закрыта","28.07.2021 9:44:07","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","31.07.2021 9:44:07","нет","1319","OBO","1319","1"
"TT16443501","Закрыта","28.07.2021 9:44:15","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 1:44:15","нет","1037","Technology TT","1037","1"
"TT16443502","Закрыта","28.07.2021 9:44:19","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:44:19","нет","1037","Technology TT","1037","1"
"TT16443503","Закрыта","28.07.2021 9:44:30","Претензия","NPS","Телефония - Сеть недоступна","28.07.2022 9:44:30","нет","1036","NPS","1036","1"
"TT16443504","Закрыта","28.07.2021 9:44:38","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 9:44:38","нет","1036","NPS","1036","1"
"TT16443505","Закрыта","28.07.2021 9:44:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:44:41","нет","1037","Technology TT","1037","1"
"TT16443506","Закрыта","28.07.2021 9:44:50","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:44:50","нет","1037","Technology TT","1037","1"
"TT16443508","Закрыта","28.07.2021 9:45:13","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 9:45:13","нет","1036","Technology TT","1036","1"
"TT16443512","Закрыта","28.07.2021 9:45:27","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 9:45:27","нет","1036","Technology TT","1036","1"
"TT16443513","Закрыта","28.07.2021 9:45:28","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:45:28","нет","1035","NPS","1035","1"
"TT16443514","Закрыта","28.07.2021 9:45:36","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:45:36","нет","1036","Technology TT","1036","1"
"TT16443515","Закрыта","28.07.2021 9:45:36","Администрирование","Администрирование B2B","Предоставление шаблона ответа на претензию","07.08.2021 9:45:36","нет","1441","CKBO B2B","1441","1"
"TT16443517","Закрыта","28.07.2021 9:45:58","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:45:58","нет","1036","Technology TT","1036","1"
"TT16443520","Закрыта","28.07.2021 9:46:28","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:46:28","нет","2079","OBO","2079","1"
"TT16443524","Закрыта","28.07.2021 9:46:52","Администрирование","Администрирование B2B","Создание нового лицевого счета","29.07.2021 9:46:52","нет","1204","B2B Admin","1204","1"
"TT16443527","Закрыта","28.07.2021 9:47:04","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:47:04","нет","1034","Technology TT","1034","1"
"TT16443539","Закрыта","28.07.2021 9:47:35","Администрирование","Одобрение ЭРФ","Переоформление","29.07.2021 9:47:35","нет","1535","OBO","1535","1"
"TT16443541","Закрыта","28.07.2021 9:47:38","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 21:47:38","нет","649","OBO","649","1"
"TT16443550","Закрыта","28.07.2021 9:48:06","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:48:06","нет","1033","Technology TT","1033","1"
"TT16443552","Закрыта","28.07.2021 9:48:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:48:17","нет","2082","OBO","2082","1"
"TT16443553","Закрыта","28.07.2021 9:48:56","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:48:56","нет","1033","Technology TT","1033","1"
"TT16443555","Закрыта","28.07.2021 9:49:05","Претензия","Технологическая заявка","Оплата задолженности по другому договору абонента","27.11.2021 1:49:05","нет","1032","Technology TT","1032","1"
"TT16443567","Закрыта","28.07.2021 9:49:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:49:48","нет","2084","OBO","2084","1"
"TT16443571","Закрыта","28.07.2021 9:50:10","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 9:50:10","нет","1031","Technology TT","1031","1"
"TT16443576","Закрыта","28.07.2021 9:50:31","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:50:31","нет","1031","Technology TT","1031","1"
"TT16443577","Закрыта","28.07.2021 9:50:39","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:50:39","нет","1031","Technology TT","1031","1"
"TT16443579","Закрыта","28.07.2021 9:50:52","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:50:52","нет","2085","OBO","2085","1"
"TT16443582","Закрыта","28.07.2021 9:51:05","Администрирование","Администрирование B2C","Корректировка РФА","30.07.2021 9:51:05","нет","2088","OBO","2088","1"
"TT16443584","Закрыта","28.07.2021 9:51:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:51:35","нет","2098","OBO","2098","1"
"TT16443585","Закрыта","28.07.2021 9:51:37","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 1:51:37","нет","1030","Technology TT","1030","1"
"TT16443586","Закрыта","28.07.2021 9:51:52","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:51:52","нет","2104","OBO","2104","1"
"TT16443589","Закрыта","28.07.2021 9:52:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:52:03","нет","1029","Technology TT","1029","1"
"TT16443591","Закрыта","28.07.2021 9:52:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:52:28","нет","1029","Technology TT","1029","1"
"TT16443592","Закрыта","28.07.2021 9:52:36","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:52:36","нет","1029","Technology TT","1029","1"
"TT16443600","Закрыта","28.07.2021 9:53:25","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:53:25","нет","1028","Technology TT","1028","1"
"TT16443602","Закрыта","28.07.2021 9:53:51","Администрирование","Администрирование B2B","Перенос абонента на другой лицевой счет","29.07.2021 9:53:51","нет","1209","B2B Admin","1209","1"
"TT16443603","Закрыта","28.07.2021 9:53:56","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:53:56","нет","1028","Technology TT","1028","1"
"TT16443605","Закрыта","28.07.2021 9:54:12","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:54:12","нет","1026","NPS","1026","1"
"TT16443606","Закрыта","28.07.2021 9:54:16","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:54:16","нет","2144","OBO","2144","1"
"TT16443611","Закрыта","28.07.2021 9:55:10","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 1:55:10","нет","1026","Technology TT","1026","1"
"TT16443612","Закрыта","28.07.2021 9:55:31","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:55:31","нет","1026","Technology TT","1026","1"
"TT16443614","Закрыта","28.07.2021 9:55:41","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 1:55:41","нет","1026","Technology TT","1026","1"
"TT16443615","Закрыта","28.07.2021 9:55:50","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 1:55:50","нет","1026","Technology TT","1026","1"
"TT16443620","Закрыта","28.07.2021 9:56:14","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 1:56:14","нет","1025","Technology TT","1025","1"
"TT16443621","Закрыта","28.07.2021 9:56:21","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","04.08.2021 9:56:21","нет","1025","Technology TT","1025","1"
"TT16443632","Закрыта","28.07.2021 9:56:42","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:56:42","нет","2146","OBO","2146","1"
"TT16443634","Закрыта","28.07.2021 9:56:44","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:56:44","нет","2155","OBO","2155","1"
"TT16443641","Закрыта","28.07.2021 9:56:54","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 1:56:54","нет","1025","Technology TT","1025","1"
"TT16443647","Закрыта","28.07.2021 9:57:02","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:57:02","нет","2158","OBO","2158","1"
"TT16443649","Закрыта","28.07.2021 9:57:05","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 1:57:05","нет","1024","Technology TT","1024","1"
"TT16443653","Закрыта","28.07.2021 9:57:27","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:57:27","нет","1023","NPS","1023","1"
"TT16443654","Закрыта","28.07.2021 9:57:30","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 9:57:30","нет","1023","NPS","1023","1"
"TT16443655","Закрыта","28.07.2021 9:57:34","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:57:34","нет","1024","Technology TT","1024","1"
"TT16443656","Закрыта","28.07.2021 9:57:35","Претензия","NPS","Телефония - Шумы, помехи","28.07.2022 9:57:35","нет","1023","NPS","1023","1"
"TT16443660","Закрыта","28.07.2021 9:57:56","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:57:56","нет","1024","Technology TT","1024","1"
"TT16443668","Закрыта","28.07.2021 9:58:37","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 9:58:37","нет","1023","Technology TT","1023","1"
"TT16443675","Закрыта","28.07.2021 9:59:04","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 1:59:04","нет","1022","Technology TT","1022","1"
"TT16443677","Закрыта","28.07.2021 9:59:07","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 1:59:07","нет","1022","Technology TT","1022","1"
"TT16443678","Закрыта","28.07.2021 9:59:07","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","29.07.2021 9:59:07","нет","1377","B2B Admin","1377","1"
"TT16443679","Закрыта","28.07.2021 9:59:22","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 9:59:22","нет","2271","OBO","2271","1"
"TT16443686","Закрыта","28.07.2021 9:59:48","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 9:59:48","нет","1339","OBO","1339","1"
"TT16443687","Закрыта","28.07.2021 9:59:54","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 9:59:54","нет","1022","Technology TT","1022","1"
"TT16443690","Закрыта","28.07.2021 10:00:15","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:00:15","нет","1021","Technology TT","1021","1"
"TT16443694","Закрыта","28.07.2021 10:00:56","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:00:56","нет","1020","NPS","1020","1"
"TT16443696","Закрыта","28.07.2021 10:01:12","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:01:12","нет","1020","Technology TT","1020","1"
"TT16443701","Закрыта","28.07.2021 10:02:08","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:02:08","нет","1018","NPS","1018","1"
"TT16443705","Закрыта","28.07.2021 10:02:57","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:02:57","нет","1019","Technology TT","1019","1"
"TT16443710","Закрыта","28.07.2021 10:03:24","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 22:03:24","нет","67","OBO","67","1"
"TT16443712","Закрыта","28.07.2021 10:03:26","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:03:26","нет","1018","Technology TT","1018","1"
"TT16443720","Закрыта","28.07.2021 10:04:23","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:04:23","нет","1016","NPS","1016","1"
"TT16443727","Закрыта","28.07.2021 10:04:55","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 22:04:55","нет","69","OBO","69","1"
"TT16443728","Закрыта","28.07.2021 10:05:05","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 22:05:05","нет","73","OBO","73","1"
"TT16443731","Закрыта","28.07.2021 10:05:31","Администрирование","Администрирование B2B","КАТС_Запись звука","31.07.2021 18:05:31","нет","1542","B2B Admin","1542","1"
"TT16443737","Закрыта","28.07.2021 10:06:01","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:06:01","нет","1015","Technology TT","1015","1"
"TT16443745","Закрыта","28.07.2021 10:06:55","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 10:06:55","нет","1015","Technology TT","1015","1"
"TT16443749","Закрыта","28.07.2021 10:07:03","Претензия","NPS","Телефония – Обрыв звонка","28.07.2022 10:07:03","нет","1013","NPS","1013","1"
"TT16443752","Закрыта","28.07.2021 10:07:11","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 2:07:11","нет","1014","Technology TT","1014","1"
"TT16443759","Закрыта","28.07.2021 10:08:15","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 2:08:15","нет","1013","Technology TT","1013","1"
"TT16443763","Закрыта","28.07.2021 10:08:32","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:08:32","нет","1013","Technology TT","1013","1"
"TT16443764","Закрыта","28.07.2021 10:08:37","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 2:08:37","нет","1013","Technology TT","1013","1"
"TT16443768","Закрыта","28.07.2021 10:08:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 10:08:59","нет","1213","OBO","1213","1"
"TT16443769","Закрыта","28.07.2021 10:09:04","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 2:09:04","нет","1012","Technology TT","1012","1"
"TT16443775","Закрыта","28.07.2021 10:10:02","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 10:10:02","нет","1011","Technology TT","1011","1"
"TT16443791","Закрыта","28.07.2021 10:12:20","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","31.07.2021 18:12:20","нет","87","Corp ROS","13","1"
"TT16443791","Закрыта","28.07.2021 10:12:20","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","31.07.2021 18:12:20","нет","87","B2B Admin","74","1"
"TT16443792","Закрыта","28.07.2021 10:12:24","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 2:12:24","нет","1009","Technology TT","1009","1"
"TT16443794","Закрыта","28.07.2021 10:12:33","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 10:12:33","нет","1009","Technology TT","1009","1"
"TT16443797","Закрыта","28.07.2021 10:12:56","Претензия","NPS","Телефония - Сеть недоступна","28.07.2022 10:12:56","нет","1008","NPS","1008","1"
"TT16443799","Закрыта","28.07.2021 10:13:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:13:10","нет","1008","Technology TT","1008","1"
"TT16443808","Закрыта","28.07.2021 10:14:00","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 2:14:00","нет","1007","Technology TT","1007","1"
"TT16443809","Закрыта","28.07.2021 10:14:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:14:01","нет","1007","Technology TT","1007","1"
"TT16443814","Закрыта","28.07.2021 10:14:13","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 2:14:13","нет","1007","Technology TT","1007","1"
"TT16443815","Закрыта","28.07.2021 10:14:15","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:14:15","нет","1007","Technology TT","1007","1"
"TT16443819","Закрыта","28.07.2021 10:14:48","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:14:48","нет","1006","NPS","1006","1"
"TT16443829","Закрыта","28.07.2021 10:15:53","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 2:15:53","нет","1006","Technology TT","1006","1"
"TT16443831","Закрыта","28.07.2021 10:16:02","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 2:16:02","нет","1005","Technology TT","1005","1"
"TT16443841","Закрыта","28.07.2021 10:16:39","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:16:39","нет","1004","NPS","1004","1"
"TT16443845","Закрыта","28.07.2021 10:16:59","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 2:16:59","нет","1005","Technology TT","1005","1"
"TT16443849","Закрыта","28.07.2021 10:17:09","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","29.07.2021 10:17:09","нет","1361","B2B Admin","1361","1"
"TT16443858","Закрыта","28.07.2021 10:18:59","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:18:58","нет","1003","Technology TT","1003","1"
"TT16443861","Закрыта","28.07.2021 10:19:07","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:19:07","нет","1002","Technology TT","1002","1"
"TT16443864","Закрыта","28.07.2021 10:19:15","Претензия","Контент","Абонент ничего не заказывал","30.07.2021 22:19:15","нет","593","OBO","593","1"
"TT16443868","Закрыта","28.07.2021 10:19:22","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 10:19:22","нет","1002","Technology TT","1002","1"
"TT16443870","Закрыта","28.07.2021 10:19:25","Администрирование","Администрирование B2B","Закон Кудрявцева. Предоставление списка номеров","29.07.2021 10:19:25","нет","1201","CKBO B2B","1201","1"
"TT16443872","Закрыта","28.07.2021 10:19:44","Претензия","Передача данных","Нет соединения 4G","31.07.2021 10:19:44","нет","1957","OBO","1957","1"
"TT16443873","Закрыта","28.07.2021 10:19:45","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 2:19:45","нет","1002","Technology TT","1002","1"
"TT16443880","Закрыта","28.07.2021 10:20:08","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:20:08","нет","1000","NPS","1000","1"
"TT16443881","Закрыта","28.07.2021 10:20:09","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 2:20:09","нет","1001","Technology TT","1001","1"
"TT16443897","Закрыта","28.07.2021 10:22:18","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:22:18","нет","999","Technology TT","999","1"
"TT16443900","Закрыта","28.07.2021 10:22:44","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:22:44","нет","998","NPS","998","1"
"TT16443903","Закрыта","28.07.2021 10:22:53","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:22:53","нет","999","Technology TT","999","1"
"TT16443912","Закрыта","28.07.2021 10:23:45","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:23:45","нет","998","Technology TT","998","1"
"TT16443915","Закрыта","28.07.2021 10:24:09","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 10:24:09","нет","997","Technology TT","997","1"
"TT16443917","Закрыта","28.07.2021 10:24:16","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:24:16","нет","997","Technology TT","997","1"
"TT16443919","Закрыта","28.07.2021 10:24:29","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 10:24:29","нет","997","Technology TT","997","1"
"TT16443933","Закрыта","28.07.2021 10:25:15","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","27.11.2021 2:25:15","нет","996","Technology TT","996","1"
"TT16443939","Закрыта","28.07.2021 10:26:03","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 2:26:02","нет","995","Technology TT","995","1"
"TT16443940","Закрыта","28.07.2021 10:26:09","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 2:26:09","нет","995","Technology TT","995","1"
"TT16443945","Закрыта","28.07.2021 10:26:39","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 10:26:39","нет","994","NPS","994","1"
"TT16443947","Закрыта","28.07.2021 10:26:45","Претензия","Проблемы с платежами","Прочие терминалы","31.07.2021 10:26:45","нет","1403","OBO","1403","1"
"TT16443949","Закрыта","28.07.2021 10:26:51","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 2:26:51","нет","995","Technology TT","995","1"
"TT16443951","Закрыта","28.07.2021 10:27:16","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","29.07.2021 10:27:16","нет","1306","B2B Admin","1306","1"
"TT16443955","Закрыта","28.07.2021 10:27:29","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 2:27:29","нет","994","Technology TT","994","1"
